#번호	종류	자리수	예산	예시위치	JP	KO
378	ui	1	6	/1_SRPG.BIN@522452	いいえ	
379	ui	1	12	/1_SRPG.BIN@522460	買いますか？	
380	ui	1	12	/1_SRPG.BIN@522476	売りますか？	
381	ui	1	197	/1_SRPG.BIN@522540	いらっしゃい。\nおや・・・？　あんたらだったのかい？\nそのセツは娘のメイが世話になったね。\nちょうど気がついたところだから、\nちょいと見てってくれないかい？\nほら、メイ！　みなさんが来てくださったよ。%b	
382	ui	1	132	/1_SRPG.BIN@522752	あの・・・メイです。\nこの度は、こんな私のために\nムリをしていただいて、\nもうしワケありませんでした。\nそれで、あの・・・その・・・。%b	
383	ui	1	65	/1_SRPG.BIN@522888	%hこれ、どうしたのメイ！？\nちゃんとみなさんにごアイサツなさい。%b	
384	ui	1	47	/1_SRPG.BIN@522956	%hあの・・・。\nあ、ありがとうございましたっ！%b	
385	ui	1	145	/1_SRPG.BIN@523004	%hこれ、メイ！\n・・・どうしちまったんだろうね、\n顔まっ赤にしてにげちまって。\nそれでね、これは少ないんだけど、\nお礼として受け取ってほしいんだよ。\n	
386	ui	1	84	/1_SRPG.BIN@523152	%c10;10１００００ジェムを受け取った。%c7;8%b%aえ～と、それでどんなご用だったかね？%b	
387	ui	1	133	/1_SRPG.BIN@523240	いらっしゃい。\nおや・・・？　あんたらだったのかい？\nそのセツは娘のメイが世話になったね。\nほら、メイ！　みなさんが来てくださったよ。%b	
388	ui	1	266	/1_SRPG.BIN@523376	あの・・・こんにちは。\nこの間は、お礼も言わずに\nもうしわけありませんでした。%b%aあの、あたし、\n本当にうれしかったんです。\n%s1様・・・ですよね。\nよくウワサを聞くんです。\nあちこちで活躍なさってるって。\nどうか、お体には\nじゅうぶん気をつけてくださいね。\nそれから・・・%b	
389	ui	1	129	/1_SRPG.BIN@523644	%hほれほれ、メイ！\nこの方たちだって、おいそがしいんだよ。\nいつまで、お引きとめしてんだい。\nえ～と、それでどんなご用だったかね？%b	
390	ui	1	383	/1_SRPG.BIN@523776	あの・・・こんにちは。\nおいそがしいところ、\nたびたび立ちよっていただいて\nもうしわけありません。\nもう、すっかりよくなりましたので。%b%aそれと・・・\nあの、もしよろしかったら、\nこれを受け取ってください。%b%a母が小さいころに\nもたせてくれたお守りなんですけど、\nあたしより、%s1様・・・\nいえ、みなさんにもってて\nいただいた方がいいと思って・・・。\nどうか、受けとってください。\nそれじゃ！%b%a	
391	ui	1	36	/1_SRPG.BIN@524160	%c10;10「お守り」をもらった。%c7;8%b	
392	ui	1	67	/1_SRPG.BIN@524200	%hなんだろうね、あの子は！？\nえ～と、それでどんなご用だったかね？%b	
393	ui	1	129	/1_SRPG.BIN@524268	あの・・・こんにちは。\nまた%s1様・・・いえ、みなさんにお会いできて、うれしいです。\n機会がありましたら、またお立ちよりください。%b	
394	ui	1	247	/1_SRPG.BIN@524400	%hあの子も、あたしの子だねぇ・・・。\nちょいと、どなたが%s1さんなの？\nどうも、うちの娘が\nずいぶんと気に入っちまったもんでね。\nよかったら、ちょくちょくよってっておくれよ。\nおっと、いけない。引きとめちまったね。\nえ～と、それでどんなご用だったかね？%b	
395	ui	1	245	/1_SRPG.BIN@524648	いらっしゃい。\nおや・・・？　あんたらだったのかい？\n・・・すまないねえ、娘はこの間からねこんじまってねぇ。\nやまいがうつるといけないんで、娘はよべないよ。\nせっかく娘に会いに来てくれたのに、すまないねぇ。\n%b%hえ～と、それでどんなご用だったかね？%b	
396	ui	1	4	/1_SRPG.BIN@524896	民家	
397	ui	1	4	/1_SRPG.BIN@524904	酒場	
398	ui	1	8	/1_SRPG.BIN@524912	話を聞く	
399	ui	1	8	/1_SRPG.BIN@524924	外に出る	
400	ui	1	16	/1_SRPG.BIN@524936	引き受けますか？	
401	ui	1	46	/1_SRPG.BIN@524972	そう言わずに、かんがえなおしてくれませんか？%b	
402	ui	1	42	/1_SRPG.BIN@525020	%c10;10１００００ジェム手にいれた。%c7;8%b	
403	ui	1	32	/1_SRPG.BIN@525096	あんたら、試合に出てみねぇかい？	
404	ui	1	30	/1_SRPG.BIN@525132	参加者１人と対戦相手を選んで、	
405	ui	1	32	/1_SRPG.BIN@525164	２０ターン１本勝負をやるだけさ。	
406	ui	1	26	/1_SRPG.BIN@525200	対戦ごとに登録料がいるが、	
407	ui	1	26	/1_SRPG.BIN@525228	勝てば賞金がガッポリだぜ！	
408	ui	1	26	/1_SRPG.BIN@525256	どうだい、やってみるかい？	
409	ui	1	10	/1_SRPG.BIN@525284	説明を聞く	
410	ui	1	8	/1_SRPG.BIN@525296	参加する	
411	ui	1	24	/1_SRPG.BIN@525308	やるじゃないか、あんた。	
412	ui	1	14	/1_SRPG.BIN@525336	ほら、賞金だ。	
413	ui	1	12	/1_SRPG.BIN@525352	受け取りな。	
414	ui	1	26	/1_SRPG.BIN@525368	わっはっは、残念だったな。	
415	ui	1	32	/1_SRPG.BIN@525396	力つけて、また挑戦してくれよな。	
416	ui	1	26	/1_SRPG.BIN@525432	おしかったな。時間切れだ。	
417	ui	1	28	/1_SRPG.BIN@525460	こりずに、また来てくれよな。	
418	ui	1	20	/1_SRPG.BIN@525492	誰が参加するのかね？	
419	ui	1	6	/1_SRPG.BIN@525516	ランク	
420	ui	1	8	/1_SRPG.BIN@525524	対戦相手	
421	ui	1	6	/1_SRPG.BIN@525536	参加金	
422	ui	1	16	/1_SRPG.BIN@525544	これでよいかね？	
423	ui	1	14	/1_SRPG.BIN@525564	金が足りないよ	
424	ui	1	24	/1_SRPG.BIN@525580	どいつと対戦するのかね？	
425	ui	1	32	/1_SRPG.BIN@525608	ﾗﾝｸ  ﾓﾝｽﾀｰ   ﾚﾍﾞﾙ  ｷｬﾗ数    賞金	
426	ui	1	58	/1_SRPG.BIN@525644	%m1［%m0%s0%m1］%m0\n%s1！\nこの最後のメッセージは・・・！%b	
427	ui	1	88	/1_SRPG.BIN@525704	%m1［%m0%s1%m1］%m0\nああ、ヤツにちがいない。\n川辺ってコトは、\nこの町のすぐ外あたりだな%b	
428	ui	1	50	/1_SRPG.BIN@525796	%m1［%m0%s0%m1］%m0\nよし、さっそく行ってみよう！%b	
429	ui	1	43	/1_SRPG.BIN@525848	%m1［%m0%s0%m1］%m0\n%s1！　これは・・・！%b	
430	ui	1	135	/1_SRPG.BIN@525892	%m1［%m0%s1%m1］%m0\nああ、\nたしかにこれは、\nほうっておけないな。%b%a%m1［%m0%s1%m1］%m0\nそこいらの酒場で、\nウワサ話でも聞いてみるか。%b	
431	ui	1	24	/1_SRPG.BIN@526028	試練の迷宮に入りますか？	
432	ui	1	93	/1_SRPG.BIN@526064	%m1［%m0%s1%m1］%m0\nさすが、その名に吟われた試練の迷宮だ。\nまだまだ修行が足りないようだな。%b	
433	ui	1	137	/1_SRPG.BIN@526160	%m1［%m0%s8%m1］%m0\nどうやら、ここは\n伝説の武闘の町バトラムらしいのう。\n修行をするのなら最適とはいえ、\n先を急ぐなら長居は無用じゃのう。%b	
434	ui	1	66	/1_SRPG.BIN@526300	%m1［%m0%s12%m1］%m0\nどうするんだい？\nまた、あの島へ行くのかい？%b	
435	ui	1	20	/1_SRPG.BIN@526368	船に乗り込みますか？	
436	ui	1	154	/1_SRPG.BIN@526392	［海賊］\nあねさん・・・\nこの間、船で出られて\nそのまんまでしょうが。%b%a［海賊］\nべつの方法で島へ行って\nかならず船でもどってきてくだせぇ。\nたのんますぜ。%b	
437	ui	1	7	/1_SRPG.BIN@526572	ﾘｸﾞﾛｰﾄﾞ	
438	ui	1	16	/1_SRPG.BIN@526720	セーブしますか？	
439	ui	1	282	/1_SRPG.BIN@526776	新しい記録を保存するためには１１５の空き容量が必要です。\nセガサターン本体の保存データ管理画面で他のゲームの記録を消すか、またはカートリッジＲＡＭにコピーして、ゲームを再スタートして下さい。\nＬボタンまたはＲボタンを押しながらリセットボタンを押すと、保存データ管理画面が表示されます。	
440	ui	1	30	/1_SRPG.BIN@527060	セーブします。よろしいですか？	
441	ui	1	30	/1_SRPG.BIN@527092	ロードします。よろしいですか？	
442	ui	1	70	/1_SRPG.BIN@527124	記録を正しく保存することができませんでした。もう一度やり直して下さい。	
443	ui	1	48	/1_SRPG.BIN@527196	この記録でゲームをスタートすることはできません。	
444	ui	1	36	/1_SRPG.BIN@527248	メニューから出ます。よろしいですか？	
445	ui	1	20	/1_SRPG.BIN@527288	たちは全滅した‥‥‥	
446	ui	1	34	/1_SRPG.BIN@527312	ナイトバードの救出に失敗した‥‥‥	
447	ui	1	18	/1_SRPG.BIN@527348	巨人は死んだ‥‥‥	
448	ui	1	105	/1_SRPG.BIN@527368	彼は、\n１２人の仲間になるべき人物だったようです。\n彼がいなくては、\nゲンユウサイ伝承を引き継げませんよ。%b	
449	ui	1	4	/1_SRPG.BIN@527474	ｵａ^	
450	ui	1	22	/1_SRPG.BIN@527480	必要最低人数は　人です	
451	ui	1	16	/1_SRPG.BIN@527547	よろしいですか？	
452	ui	1	20	/1_SRPG.BIN@527576	バトル参加キャラ選択	
453	ui	1	3	/1_SRPG.BIN@527597	ｸﾞﾛ	
454	ui	1	24	/1_SRPG.BIN@527728	獲得経験値＆レベルアップ	
455	ui	1	18	/1_SRPG.BIN@527756	ＥＸＰを獲得した！	
456	ui	1	14	/1_SRPG.BIN@527776	レベルアップ！	
457	ui	1	26	/1_SRPG.BIN@527812	どこからか、敵があらわれた	
458	ui	1	5	/1_SRPG.BIN@527839	ｫQLND	
459	ui	1	2	/1_SRPG.BIN@528122	Nｷ	
460	ui	1	3	/1_SRPG.BIN@530409	dｳﾈ	
461	ui	1	3	/1_SRPG.BIN@530485	rｳﾈ	
462	ui	1	2	/1_SRPG.BIN@530555	ｪｯ	
463	ui	1	3	/1_SRPG.BIN@530562	ｪｿﾗ	
464	ui	4	1	/1_SRPG.BIN@530639	ﾈ	
465	ui	1	2	/1_SRPG.BIN@530859	ﾍﾀ	
466	ui	1	4	/1_SRPG.BIN@530865	蓑ｿﾗ	
467	ui	1	5	/1_SRPG.BIN@531008	nﾍﾀｪｯ	
468	ui	1	3	/1_SRPG.BIN@531018	ｱﾁﾛ	
469	ui	1	4	/1_SRPG.BIN@531084	nﾍﾀd	
470	ui	1	3	/1_SRPG.BIN@531094	ｴﾉﾞ	
471	ui	1	3	/1_SRPG.BIN@531160	nﾍﾀ	
472	ui	1	2	/1_SRPG.BIN@531171	ﾂﾘ	
473	ui	1	2	/1_SRPG.BIN@531247	ﾉﾘ	
474	ui	1	3	/1_SRPG.BIN@531321	dｴﾉ	
475	ui	1	8	/1_SRPG.BIN@531408	アーサー	
476	ui	1	6	/1_SRPG.BIN@531420	ムサシ	
477	ui	1	8	/1_SRPG.BIN@531428	エリーゼ	
478	ui	1	10	/1_SRPG.BIN@531440	ヘクター卿	
479	ui	1	8	/1_SRPG.BIN@531452	マートフ	
480	ui	1	8	/1_SRPG.BIN@531464	シシマル	
481	ui	1	6	/1_SRPG.BIN@531476	アケビ	
482	ui	1	10	/1_SRPG.BIN@531484	クロヤシャ	
483	ui	1	8	/1_SRPG.BIN@531496	ウィスコ	
484	ui	1	8	/1_SRPG.BIN@531508	エヴァン	
485	ui	1	8	/1_SRPG.BIN@531520	シャール	
486	ui	1	8	/1_SRPG.BIN@531532	アッシュ	
487	ui	1	8	/1_SRPG.BIN@531544	ディアナ	
488	ui	1	8	/1_SRPG.BIN@531556	ダイガン	
489	ui	1	3	/1_SRPG.BIN@531876	は｢	
490	ui	1	23	/1_SRPG.BIN@531880	｣が使えるようになった！	
491	ui	1	16	/1_SRPG.BIN@531904	技をひらめいた！	
492	ui	1	10	/1_SRPG.BIN@531936	行動終了？	
493	ui	1	8	/1_SRPG.BIN@531948	  ＹＥＳ	
494	ui	1	6	/1_SRPG.BIN@531960	  ＮＯ	
495	ui	1	4	/1_SRPG.BIN@531996	岩　	
496	ui	1	4	/1_SRPG.BIN@532004	敵　	
497	ui	1	4	/1_SRPG.BIN@532012	味方	
498	ui	1	4	/1_SRPG.BIN@532020	ｼｬｰﾙ	
499	ui	1	4	/1_SRPG.BIN@532028	ｱｹﾋﾞ	
500	ui	1	5	/1_SRPG.BIN@532036	ｸﾛﾔｼｬ	
501	ui	1	3	/1_SRPG.BIN@532044	ﾑｻｼ	
502	ui	1	20	/1_SRPG.BIN@532060	決定ボタンで詳細情報	
503	ui	1	14	/1_SRPG.BIN@532216	　技名　　射程	
504	ui	1	4	/1_SRPG.BIN@532256	高さ	
505	ui	1	8	/1_SRPG.BIN@532284	歩けない	
506	ui	1	6	/1_SRPG.BIN@532296	歩ける	
507	ui	1	16	/1_SRPG.BIN@532304	退却しますか？　	
508	ui	1	10	/1_SRPG.BIN@532340	退却　　　	
509	ui	1	10	/1_SRPG.BIN@532352	ロード　　	
510	ui	1	20	/1_SRPG.BIN@532376	行動力が足りない！　	
511	ui	1	24	/1_SRPG.BIN@532400	天井が邪魔で使えない！　	
512	ui	1	16	/1_SRPG.BIN@532428	ＭＰが足りない！	
513	ui	1	24	/1_SRPG.BIN@532448	休息するまで使えない！　	
514	ui	1	24	/1_SRPG.BIN@532476	２つ同時には使えない！　	
515	ui	1	20	/1_SRPG.BIN@532504	ここでは戦えない！　	
516	ui	1	20	/1_SRPG.BIN@532528	ＨＰが少なすぎる！　	
517	ui	1	4	/1_SRPG.BIN@532552	敵数	
518	ui	1	22	/1_SRPG.BIN@532560	ＰＬＡＹＥＲ　　ターン	
519	ui	1	10	/1_SRPG.BIN@532624	ターン終了	
520	ui	1	10	/1_SRPG.BIN@532648	相談　　　	
521	ui	1	12	/1_SRPG.BIN@532672	ターン終了？	
522	ui	1	12	/1_SRPG.BIN@532688	確認－調べる	
523	ui	1	10	/1_SRPG.BIN@532704	確認－話す	
524	ui	1	6	/1_SRPG.BIN@532728	スキル	
525	ui	1	8	/1_SRPG.BIN@532764	行動終了	
526	ui	1	16	/1_SRPG.BIN@532812	餓鬼玉は消失した	
527	ui	1	28	/1_SRPG.BIN@532832	餓鬼玉だ！力を吸い取られる！	
528	ui	1	9	/1_SRPG.BIN@532864	この技を｢	
529	ui	1	11	/1_SRPG.BIN@532876	いまの技を｢	
530	ui	1	11	/1_SRPG.BIN@532892	名づけて、｢	
531	ui	1	9	/1_SRPG.BIN@532904	いまのを｢	
532	ui	1	15	/1_SRPG.BIN@532916	この技の名前は｢	
533	ui	1	9	/1_SRPG.BIN@532932	これを、｢	
534	ui	1	11	/1_SRPG.BIN@532944	いまの技は｢	
535	ui	1	11	/1_SRPG.BIN@532956	こりゃあ、｢	
536	ui	1	13	/1_SRPG.BIN@532968	（いまの技は｢	
537	ui	1	25	/1_SRPG.BIN@532984	｣と名づけることにしよう！	
538	ui	1	15	/1_SRPG.BIN@533012	｣と名づけるぜ！	
539	ui	1	19	/1_SRPG.BIN@533028	｣と名づけましょう！	
540	ui	1	23	/1_SRPG.BIN@533048	｣と呼ぶことにいたそう。	
541	ui	1	3	/1_SRPG.BIN@533072	｣！	
542	ui	1	21	/1_SRPG.BIN@533076	｣って呼んじゃおっと！	
543	ui	1	21	/1_SRPG.BIN@533100	｣といったところかの。	
544	ui	1	21	/1_SRPG.BIN@533124	｣とよぶことにするぜ！	
545	ui	1	23	/1_SRPG.BIN@533148	｣と名づけましょうかね。	
546	ui	1	25	/1_SRPG.BIN@533172	｣って名前がピッタリだな！	
547	ui	1	25	/1_SRPG.BIN@533200	｣って名前にしとこうかね。	
548	ui	1	17	/1_SRPG.BIN@533228	｣と名づけられた）	
549	ui	1	22	/1_SRPG.BIN@533248	クイーンズ・パレス２Ｆ	
550	ui	1	22	/1_SRPG.BIN@533272	クイーンズ・パレス３Ｆ	
551	ui	1	22	/1_SRPG.BIN@533296	クイーンズ・パレス４Ｆ	
552	ui	1	18	/1_SRPG.BIN@533352	Ｙｏｕ　Ｌｏｓｅ！	
553	ui	1	32	/1_SRPG.BIN@533372	戦いに敗れ、半分のお金を失った。	
554	ui	1	16	/1_SRPG.BIN@533424	Ｙｏｕ　Ｗｉｎ！	
555	ui	1	30	/1_SRPG.BIN@533444	敵を倒し、無事に国境を越えた。	
556	ui	1	22	/1_SRPG.BIN@533508	誰を生き返らせますか？	
557	ui	1	12	/1_SRPG.BIN@533532	だれもいない	
558	ui	1	30	/1_SRPG.BIN@533548	降魔刀の力によってはばまれた！	
559	ui	1	16	/1_SRPG.BIN@533584	技を盗むかわりに	
560	ui	1	14	/1_SRPG.BIN@533604	ジェム盗んだ！	
561	ui	1	22	/1_SRPG.BIN@533620	アイテムを盗むかわりに	
562	ui	1	22	/1_SRPG.BIN@533644	金を盗むことに失敗した	
563	ui	1	14	/1_SRPG.BIN@533668	の技を盗んだ！	
564	ui	1	22	/1_SRPG.BIN@533684	技を盗むことに失敗した	
565	ui	1	14	/1_SRPG.BIN@533708	を手にいれた！	
566	ui	1	28	/1_SRPG.BIN@533724	アイテムを盗むことに失敗した	
