#번호	종류	자리수	예산	예시위치	JP	KO
223	msg	1	79	/QP00.ADV@104	資材搬入用の扉を開けるには、根気が必要です。\nとにかく何度も挑戦してみましょう。	
224	msg	1	99	/QP0B.ADV@44	この階にナイトバードのすがたは見られないようです。\n東にある階段を使って上の階をさがしてみましょう。	
225	msg	1	90	/QP0C.ADV@44	急がないと毒におかされてしまいます。階段は北にしかないので、のんびりとはしていられません。	
226	msg	1	87	/QP1B.ADV@44	こう敵の数が多くては脱出もままならないでしょう。\nまずは敵の全滅に力をかたむけましょう。	
227	msg	1	72	/QP1C.ADV@44	目指すゲンユウサイはこの上の階です。東のはしにある階段を目指しましょう。	
228	msg	1	109	/QP2C.ADV@44	ゲンユウサイと、幹部の中でも実力ナンバー１といわれるジュウザ。\nこの２人を倒さずして勝利は得られないでしょう。	
229	msg	1	85	/QW00.ADV@44	あなた方がさがしもとめてきた敵が、いま目の前にいます。\nおそれずに立ち向かいましょう。	
230	msg	1	82	/QW10.ADV@44	道ぞいに北へ進めば、森を出られます。グズグズしていると、敵に囲まれてしまいますよ。	
231	msg	1	106	/QW20.ADV@44	あなた方に与えられた道はひとつしかありません。\nいかな強敵であろうと、\n全力でぶつかっていくしかないのです。	
232	msg	3	105	/RI00.ADV@48	魔法のアイテムをさがしているのでしょう？\nそれなら、自分の足ですみずみまで歩き回ってみるのが一番でしょう。	
233	msg	3	79	/RI00.ADV@156	魔法のアイテムはもう見つけたのでしょう？\nもう、ここを調べる必要はないでしょう。	
234	msg	1	85	/RI10.ADV@44	敵の１人は、ゲンユウサイの幹部のようです。\nまさか、放っておくつもりではないでしょう？	
235	msg	3	93	/RT00.ADV@48	ゴースト系の敵には通常攻撃がきかないので注意が必要です。\n一気に進んでしまうのがよいでしょう。	
236	msg	3	105	/RT00.ADV@144	ゴースト系の敵には通常攻撃がきかないので注意が必要です。\nそもそも、今ここを回る必要性があるのでしょうか？	
237	msg	1	70	/RT30.ADV@48	だれも、いないようですね。\n戻りますか？\nそれとも、もう少し調べますか？	
238	msg	1	52	/RT30.ADV@120	だれも、いないようですね。さあ、地上に戻りましょう。	
239	msg	1	285	/STATHELP.MAT@60	　　　　　　　　　　　　　　　　　　　［１／７］\nＬｖ（レベル）\n　キャラクタの強さを表わす数値で、Ｅｘｐが\n　一定の数値を越えるとレベルアップします。\nＥｘｐ（経験値）\n　モンスターを倒すことで、お金と経験値を得る\n　ことができます。表示上は\n　現在値／レベルアップする値　と表示されます。	
240	msg	1	314	/STATHELP.MAT@348	　　　　　　　　　　　　　　　　　　　［２／７］\nＨｐ（ヒットポイント）\n　体力値を表わします。\n　０になると、行動不能になり画面から消えますが、\n　ワールドマップにもどると復活します。\nＭｐ（マジックポイント）\n　魔法力を表わします。\n　魔法を使うごとに消費し、魔法の必要Ｍｐに\n　足らなくなると魔法が使えなくなります。	
241	msg	1	338	/STATHELP.MAT@664	ステータス種類（１）　　　　　　　　　［３／７］\n飛－空中に浮いていて、いづな落としや投げで攻撃\n　　されません。また、地系の攻撃技でダメージを\n　　受けません。\n透－透明化しています。打撃系の攻撃を受けません。\n眠－眠らされています。寝ている間は何もできませ\n　　ん。\n恐－恐怖に理性を失っています。相手から逃げまわ\n　　ることしかできません。	
242	msg	1	278	/STATHELP.MAT@1004	ステータス種類（２）　　　　　　　　　［４／７］\n凍－凍らされています。溶けるまでは動くこともで\n　　きません。\n痺－マヒさせられています。動くことができません。\n乱－混乱させられています。敵、味方の区別なく攻\n　　撃してくるでしょう。\n操－敵に操られています。味方を攻撃してきます。	
243	msg	1	288	/STATHELP.MAT@1284	ステータス種類（３）　　　　　　　　　［５／７］\n大－自分が大きくなっていて、\n　　攻撃力も高くなっています。\n小－自分が小さくなっていて、\n　　攻撃力も低下しています。\n昇－行動力が上昇していて、移動の範囲が広くなっ\n　　ています。\n低－行動力が低下していて、移動の範囲もせまく\n　　なります。	
244	msg	1	340	/STATHELP.MAT@1576	パラメータ種類（１）　　　　　　　　　［６／７］\n行動力　－移動と攻撃技で使用する値。ターン毎に\n　　　　　回復します。\n登坂　　－坂を登る能力や水の上などを飛行できる\n　／水上　能力を示します。\n速さ　　－回避率と必殺率に影響を与えます。\n攻撃力　－攻撃技でのダメージ力です。\n防御力　－攻撃技を受けた時のダメージを小さくす\n　　　　　る力です。	
245	msg	1	350	/STATHELP.MAT@1920	パラメータ種類（２）　　　　　　　　　［７／７］\n幸運　　－運は回避率をアップします。\n賢さ　　－魔法攻撃力に影響を与えます。\n抗魔力　－魔法技を受けた時のダメージを小さくす\n　　　　　る力です。\n回避率　－自分と同程度の速さの\n　　　　　モンスターに対する回避率です。\n必殺率　－自分と同程度の能力を持つ、\n　　　　　モンスターに対するクリティカル率です。	
246	msg	1	258	/STATHELP.MAT@2295	h　　　　　　　　　　　　　　　　　　　［１／５］\n技Ｌｖ　　　－現在の技のレベルです。\n技Ｅｘｐ　　－技を使うごとに経験値が加算されて\n　　　　　　　いきます。一定値になると技レベル\n　　　　　　　がＵＰして、技を覚えたり、使える\n　　　　　　　ようになります。	
247	msg	1	353	/STATHELP.MAT@2556	　　　　　　　　　　　　　　　　　　　［２／５］\n各技の技Ｌｖ－技を使うために必要となる技レベル\n　　　　　　　です。もう１つの値は使うごとに加\n　　　　　　　算される経験値です。\n必要行動力　－技を使うために必要な行動力です。\n　　　　　　　移動したときに、この必要行動力だ\n　　　　　　　けの行動力が残っていないと技を使\n　　　　　　　うことはできません。	
248	msg	1	221	/STATHELP.MAT@2912	　　　　　　　　　　　　　　　　　　　［３／５］\n必要Ｍｐ　　－魔法を使うために必要なＭｐです。\n　　　　　　　残りのＭｐがこれより少ないと魔法\n　　　　　　　を使うことはできません。\nパワー　　　－攻撃力や回復力の値です。\n	
249	msg	1	293	/STATHELP.MAT@3136	　　　　　　　　　　　　　　　　　　　［４／５］\n射程　　　　－技や魔法が届く範囲です。\n　　（単）一体だけを攻撃します。\n　　（術）一体だけを攻撃します。\n　　　　　障害物の影響を受けません。\n　　（弧）扇の範囲に攻撃します。\n　　（扇）扇の範囲に攻撃します。\n　　　　　障害物の影響を受けません。	
250	msg	1	254	/STATHELP.MAT@3432	　　　　　　　　　　　　　　　　　　　［５／５］\n　　（円）円の範囲に攻撃します。\n　　（全）円の範囲に攻撃します。\n　　　　　障害物の影響を受けません。\n　　（直）直線上に攻撃します。\n　　　　　障害物の影響を受けません。\n　　（自）自分自身に技をかけます。	
251	msg	1	27	/TEST.ADV@47	:相談メッセージがありません	
252	msg	1	36	/WAZAHELP.MSG@852	敵１体に対して剣で斬りかかる技です。	
253	msg	1	46	/WAZAHELP.MSG@892	剣を鋭く突き出して、相手の体をつらぬく技です。	
254	msg	1	50	/WAZAHELP.MSG@940	剣から小さな衝撃波を発して敵にたたきつける技です。	
255	msg	1	46	/WAZAHELP.MSG@992	剣をふり回し、前方にいる敵を斬りつける技です。	
256	msg	1	34	/WAZAHELP.MSG@1040	敵にジャンプして斬りかかる技です。	
257	msg	1	46	/WAZAHELP.MSG@1076	敵に対し、剣を突き出して一気に切り込む技です。	
258	msg	1	62	/WAZAHELP.MSG@1124	剣先からすさまじい衝撃波を出して前方の敵にたたきつける技です。	
259	msg	1	66	/WAZAHELP.MSG@1188	自分のまわりに剣の風圧で衝撃波を発生させ、敵にたたきつける技です。	
260	msg	1	40	/WAZAHELP.MSG@1256	おどりくるうように剣をふりまわす技です。	
261	msg	1	48	/WAZAHELP.MSG@1304	敵に光のオーラをまとわせダメージを与える技です。	
262	msg	1	42	/WAZAHELP.MSG@1356	剣先から火炎を発し、敵を焼きつくす技です。	
263	msg	1	42	/WAZAHELP.MSG@1400	敵に冷気をたたきつけ凍らせてしまう技です。	
264	msg	1	74	/WAZAHELP.MSG@1444	剣で斬りつけた傷口から敵の体力を吸いとり、自らの体力と変えてしまう技です。	
265	msg	1	44	/WAZAHELP.MSG@1520	剣先に雷を呼びおこし敵にたたきつける技です。	
266	msg	1	52	/WAZAHELP.MSG@1568	敵の魂(ソウル)に攻撃を加えダメージをあたえる技です。	
267	msg	1	26	/WAZAHELP.MSG@1636	刀で敵に斬りかかる技です。	
268	msg	1	56	/WAZAHELP.MSG@1664	少し距離をおいた敵に対してすばやく刀で斬りかかる技です。	
269	msg	1	56	/WAZAHELP.MSG@1724	空を円のごとく斬りさくように周囲の敵に斬りつける技です。	
270	msg	1	60	/WAZAHELP.MSG@1784	太刀すじがイナヅマを生むほどのするどい一撃をくりだす技です。	
271	msg	1	56	/WAZAHELP.MSG@1848	すばやく踏み込み、影さえも切り取ると呼ばれる秘剣技です。	
272	msg	1	74	/WAZAHELP.MSG@1908	正面にいならぶ敵に対し、その場にいながらにして霊光の刃で斬りつける技です。	
273	msg	1	30	/WAZAHELP.MSG@1984	風の刃で敵を斬りきざむ技です。	
274	msg	1	50	/WAZAHELP.MSG@2016	空間を裂くように正面にいならぶ敵を刺し貫く技です。	
275	msg	1	56	/WAZAHELP.MSG@2068	鳳凰を呼びよせ、周囲の敵に大ダメージを与える秘剣技です。	
276	msg	1	60	/WAZAHELP.MSG@2132	敵１体のかげを地面にぬいとめ身動きできないようにする技です。	
277	msg	1	50	/WAZAHELP.MSG@2196	忍者の武器である手裏剣を投げつけて攻撃する技です。	
278	msg	1	34	/WAZAHELP.MSG@2248	相手に組みついて投げ落とす技です。	
279	msg	1	58	/WAZAHELP.MSG@2284	手裏剣のみだれ打ちで、周囲の敵にダメージをあたえる技です。	
280	msg	1	46	/WAZAHELP.MSG@2344	気をたたきつけて相手を気絶させてしまう技です。	
281	msg	1	44	/WAZAHELP.MSG@2392	敵に卍型の手裏剣を投げつけて攻撃する技です。	
282	msg	1	74	/WAZAHELP.MSG@2440	すばやく敵のふところに斬りこむこの技は、ときとして必殺の一撃ともなります。	
283	msg	1	48	/WAZAHELP.MSG@2516	卍手裏剣をブーメランの様に使って攻撃する技です。	
284	msg	1	40	/WAZAHELP.MSG@2608	こぶしで相手をなぐりダメージを与えます。	
285	msg	1	30	/WAZAHELP.MSG@2652	相手にけりをたたきこむ技です。	
286	msg	1	70	/WAZAHELP.MSG@2684	相手に反撃のすきをあたえることなく次々とパンチキックをくり出す技です。	
287	msg	1	52	/WAZAHELP.MSG@2756	拳をはげしく相手にたたきつけて吹き飛ばす攻撃技です。	
288	msg	1	52	/WAZAHELP.MSG@2812	相手を空になげて落とすことでダメージを与える技です。	
289	msg	1	76	/WAZAHELP.MSG@2868	大きく宙に飛び上がり、ふだんはのぼれない場所まで移動することができる技です。	
290	msg	1	56	/WAZAHELP.MSG@2952	回転キックで、まわりの敵に次々とダメージを与える技です。	
291	msg	1	68	/WAZAHELP.MSG@3012	ひねりをきかせてくり出したこぶしが、たつまきを生むといわれる技です。	
292	msg	1	70	/WAZAHELP.MSG@3084	しめあげる技で、しばらくの間、相手の動きを封じてしまうことができます。	
293	msg	1	74	/WAZAHELP.MSG@3156	かたい岩をもうすい紙のごとく斬りさいてしまうことから名付けられた足技です。	
294	msg	1	80	/WAZAHELP.MSG@3232	高速でくり出すこぶしの衝撃波が、相手にとどくと同時に地をも引きさくという技です。	
295	msg	1	80	/WAZAHELP.MSG@3316	東方の地で発したと思われる投げ技のひとつで広い範囲の敵を一度に投げとばす技です。	
296	msg	1	70	/WAZAHELP.MSG@3400	矢つぎばやにくり出されるこぶしが残像となって百にも見えるという技です。	
297	msg	1	72	/WAZAHELP.MSG@3472	空を切りさくこぶしは、たつまきをともなって相手に大ダメージをあたえます。	
298	msg	1	30	/WAZAHELP.MSG@3548	力まかせになぐりかかる技です。	
299	msg	1	52	/WAZAHELP.MSG@3580	相手に体当りをくらわし、はじきとばしてしまう技です。	
300	msg	1	42	/WAZAHELP.MSG@3636	とぎすまされた爪で相手を斬りつける技です。	
301	msg	1	34	/WAZAHELP.MSG@3680	鋭い牙で相手にいどみかかる技です。	
302	msg	1	58	/WAZAHELP.MSG@3716	非常に不思議で特殊な体術で、強力なダメージを与える技です。	
303	msg	1	52	/WAZAHELP.MSG@3776	あやしげな舞を踊り、敵を死のふちへと誘いこむ技です。	
304	msg	1	70	/WAZAHELP.MSG@3832	野性の者のみがもつ、ムキ出しの本性をこぶしで相手にたたきつける技です。	
305	msg	1	50	/WAZAHELP.MSG@3904	硬い木の実を、相手の不意をついて投げつける技です。	
306	msg	1	30	/WAZAHELP.MSG@3960	槍で相手を鋭く突き刺す技です。	
307	msg	1	46	/WAZAHELP.MSG@3992	槍のリーチを活かし、前方の敵を刺し貫く技です。	
308	msg	1	58	/WAZAHELP.MSG@4040	槍を振り回し、まわりにいる敵すべてに攻撃をしかける技です。	
309	msg	1	56	/WAZAHELP.MSG@4100	槍を振り回し、立ちふさがるすべての敵を斬りすてる技です。	
310	msg	1	68	/WAZAHELP.MSG@4160	大きく踏み込み、直線上のすべての敵を一気に串刺しにしてしまう技です。	
311	msg	1	72	/WAZAHELP.MSG@4232	上空から投げおろす槍が、あたかも流星のごとき光を発するといわれる技です。	
312	msg	1	56	/WAZAHELP.MSG@4308	槍を振り回し、風が爆裂したかのごとく敵をなぎ倒す技です。	
313	msg	1	36	/WAZAHELP.MSG@4380	相手をハンマーでなぐりつける技です。	
314	msg	1	54	/WAZAHELP.MSG@4420	ハンマーを振り回して、周囲の敵すべてを攻撃する技です。	
315	msg	1	64	/WAZAHELP.MSG@4476	全体重をハンマーにのせ、前方の敵を力まかせにたたきつぶす技です。	
316	msg	1	84	/WAZAHELP.MSG@4544	地面をハンマーで打ちつけることで地震を引き起こし、全ての敵にダメージを与える技です。	
317	msg	1	76	/WAZAHELP.MSG@4632	ハンマーで大地を打つことによって生じたエネルギー波を、一直線にとばす技です。	
318	msg	1	40	/WAZAHELP.MSG@4724	１体の敵にねらいを定めて矢を射る技です。	
319	msg	1	54	/WAZAHELP.MSG@4768	強く引きしぼった矢で、直線上の敵を次々と射ぬく技です。	
320	msg	1	50	/WAZAHELP.MSG@4824	前方にいならぶ敵に対し、次々と矢を射かける技です。	
321	msg	1	48	/WAZAHELP.MSG@4876	特に遠くにいる敵にねらいを定めて矢を放つ技です。	
322	msg	1	56	/WAZAHELP.MSG@4928	空を切り裂いて飛ぶ矢が、雷を巻き起こすといわれる技です。	
323	msg	1	36	/WAZAHELP.MSG@4988	周囲の敵に次々と矢を射かける技です。	
324	msg	1	52	/WAZAHELP.MSG@5028	一撃必殺をねらう矢を、相手の弱点にたたきこむ技です。	
325	msg	1	96	/WAZAHELP.MSG@5096	自らの姿を竜と化す技ですが、体力が半分以下の状態では使用できません。人の姿に戻ることもできます。	
326	msg	1	60	/WAZAHELP.MSG@5196	竜のつばさの一振りで、相手を後方に吹き飛ばしてしまう技です。	
327	msg	1	72	/WAZAHELP.MSG@5260	竜のおたけびをエネルギー波と化し、直線上の敵すべてにたたきつける技です。	
328	msg	1	50	/WAZAHELP.MSG@5336	竜の尻尾の一振りで、敵を次々となぐりつける技です。	
329	msg	1	72	/WAZAHELP.MSG@5388	つばさで竜巻を引き起こし、前方の敵をまとめてはじき飛ばしてしまう技です。	
330	msg	1	44	/WAZAHELP.MSG@5464	口から炎のブレスをはいて敵を攻撃する技です。	
331	msg	1	78	/WAZAHELP.MSG@5512	口から霊光すさまじいブレスをはき出し、前方に立ち並ぶ敵すべてに攻撃する技です。	
332	msg	1	66	/WAZAHELP.MSG@5592	運に見はなされたものは、そくざに死を迎える恐ろしいブレス攻撃です。	
333	msg	1	56	/WAZAHELP.MSG@5668	敵の攻撃から身を守り、受けるダメージを少なくする技です。	
334	msg	1	40	/WAZAHELP.MSG@5728	敵の攻撃にさらされた仲間をかばう技です。	
335	msg	1	46	/WAZAHELP.MSG@5772	敵の攻撃を受けた際に、反撃をこころみる技です。	
336	msg	1	46	/WAZAHELP.MSG@5820	敵の攻撃を受け流してさけることができる技です。	
337	msg	1	56	/WAZAHELP.MSG@5868	敵の攻撃のパワーを自分の体力として吸収してしまう技です。	
338	msg	1	50	/WAZAHELP.MSG@5928	神業とも思えるスピードで、敵の攻撃をよける技です。	
339	msg	1	54	/WAZAHELP.MSG@5980	自分が受けた攻撃をそのまま敵にはね返してしまう技です。	
340	msg	1	52	/WAZAHELP.MSG@6036	魔法による攻撃を無効化してしまうことが可能な技です。	
341	msg	1	30	/WAZAHELP.MSG@6100	相手からお金を盗みとる技です。	
342	msg	1	48	/WAZAHELP.MSG@6132	相手が使う技を目で盗み、仲間のものとする技です。	
343	msg	1	42	/WAZAHELP.MSG@6184	相手の持っているアイテムを盗みとる技です。	
344	msg	1	26	/WAZAHELP.MSG@6228	相手のＨＰをうばう技です。	
345	msg	1	26	/WAZAHELP.MSG@6256	相手のＭＰをうばう技です。	
346	msg	1	76	/WAZAHELP.MSG@6292	冥王が剣にこめた念で自らのまぼろしを作り出し、あたりの者をなぎはらう技です。	
347	msg	1	48	/WAZAHELP.MSG@6372	魔の力の剣で、立ち並ぶ者を一刀両断にする技です。	
348	msg	1	34	/WAZAHELP.MSG@6468	火の玉を相手に投げつける魔法です。	
349	msg	1	58	/WAZAHELP.MSG@6504	周りにいる全ての敵に炎をあびせてダメージを与える魔法です。	
350	msg	1	66	/WAZAHELP.MSG@6564	炎で周囲の空間を燃え上がらせ、全ての敵にダメージを与える魔法です。	
351	msg	1	52	/WAZAHELP.MSG@6632	電撃を放ち、前方に立ちはだかる敵を攻撃する魔法です。	
352	msg	1	66	/WAZAHELP.MSG@6688	プラズマの荒れくるう空間を敵上に作り出しダメージを与える魔法です。	
353	msg	1	46	/WAZAHELP.MSG@6756	冷気によって相手の体を凍らせてしまう魔法です。	
354	msg	1	46	/WAZAHELP.MSG@6804	氷のかたまりを無数に降らせて攻撃する魔法です。	
355	msg	1	60	/WAZAHELP.MSG@6852	吹雪を巻き起こし、全ての敵に冷気による攻撃を加える魔法です。	
356	msg	1	58	/WAZAHELP.MSG@6916	大地をはげしくゆらして全ての敵にダメージを与える魔法です。	
357	msg	1	68	/WAZAHELP.MSG@6976	隕石を雨のように降らせ、まわりの敵すべてにダメージを与える魔法です。	
358	msg	1	64	/WAZAHELP.MSG@7048	巨大な圧力で、立ちはだかる敵すべてを押しつぶしてしまう魔法です。	
359	msg	1	64	/WAZAHELP.MSG@7116	敵・味方を問わず、無作為に選んだ１体に死の宣告をくだす魔法です。	
360	msg	1	52	/WAZAHELP.MSG@7184	黒い風のブレードが次々と敵を切り裂いていく魔法です。	
361	msg	1	64	/WAZAHELP.MSG@7240	大地をはげしくゆらし、爆発的な力で敵にダメージを与える魔法です。	
362	msg	1	62	/WAZAHELP.MSG@7316	その力は神々さえ滅ぼせると言う、伝説の最強最悪の破壊呪文です。	
363	msg	1	72	/WAZAHELP.MSG@7380	前方の敵を、虹色に輝く死の光線でつつみこみ、大ダメージを与える魔法です。	
364	msg	1	64	/WAZAHELP.MSG@7456	敵１体に、迫り来る死の宣告を行い、確実に死へとみちびく魔法です。	
365	msg	1	72	/WAZAHELP.MSG@7524	抵抗しきれなかった相手のたましいを、一瞬にしてぬき取ってしまう魔法です。	
366	msg	1	86	/WAZAHELP.MSG@7600	この魔法が見せるふしぎな舞いに心うばわれた者は、すべて死地へ招かれるといわれています。	
367	msg	1	76	/WAZAHELP.MSG@7688	暗黒精霊が舞い踊り、その場につどう者に大きなダメージを与えるという魔法です。	
368	msg	1	66	/WAZAHELP.MSG@7768	その光跡が走りぬけるとき、空間はよじれ、爆裂を起すという魔法です。	
369	msg	1	68	/WAZAHELP.MSG@7836	死を与えるべき対象全てを、死のブレードでさしつらぬいていく魔法です。	
370	msg	1	84	/WAZAHELP.MSG@7932	仲間の身にかけられた呪いをとくと同時に、不死の怪物を浄化する力もあわせもつ魔法です。	
371	msg	1	52	/WAZAHELP.MSG@8020	聖なる光を投げかけ、直線上の敵を焼きつくす魔法です。	
372	msg	1	68	/WAZAHELP.MSG@8076	周囲を聖なる力でつつみこみ、不浄な者をすべて滅ぼしてしまう魔法です。	
373	msg	1	116	/WAZAHELP.MSG@8148	戦いの途中で倒れた大切な仲間を再び戦場に復帰させる魔法ですが、休息のない連続する戦いの中では１回しか使用できません。	
374	msg	1	38	/WAZAHELP.MSG@8272	味方ひとりの浅いケガをいやす魔法です。	
375	msg	1	44	/WAZAHELP.MSG@8312	味方ひとりのケガをほぼ完全にいやす魔法です。	
376	msg	1	58	/WAZAHELP.MSG@8360	近くにいる味方何人かのケガを、いやすことのできる魔法です。	
377	msg	1	62	/WAZAHELP.MSG@8420	近くにいる味方全員のケガを、かなりいやすことのできる魔法です。	
378	msg	1	60	/WAZAHELP.MSG@8484	周りにいる味方全員のケガを完全にいやすことのできる魔法です。	
379	msg	1	46	/WAZAHELP.MSG@8556	敵の精神を支配し、混乱におとしいれる魔法です。	
380	msg	1	54	/WAZAHELP.MSG@8604	敵の肉体を支配し、自分の思いどおりにあやつる魔法です。	
381	msg	1	62	/WAZAHELP.MSG@8660	敵の心をとりこにし、自分の思うままにあやつってしまう魔法です。	
382	msg	1	50	/WAZAHELP.MSG@8724	相手の精神にはたらきかけ、眠りをもたらす魔法です。	
383	msg	1	64	/WAZAHELP.MSG@8776	敵１体の精神を恐怖で満たし、戦闘不能状態におとしいれる魔法です。	
384	msg	1	66	/WAZAHELP.MSG@8844	複数の敵の精神を恐怖で満たし、戦闘不能状態におとしいれる魔法です。	
385	msg	1	52	/WAZAHELP.MSG@8912	周囲の敵すべてを混乱させ、同士討ちをねらう魔法です。	
386	msg	1	54	/WAZAHELP.MSG@8972	自らのすがたを消し去り、攻撃を受けにくくする魔法です。	
387	msg	1	70	/WAZAHELP.MSG@9028	宙に浮かび上がり、足元から受ける攻撃を受けつけなくするための魔法です。	
388	msg	1	64	/WAZAHELP.MSG@9100	一定時間、差し示した地点をもり上げてしまうことができる魔法です。	
389	msg	1	46	/WAZAHELP.MSG@9168	見えない敵のすがたを浮かび上がらせる魔法です。	
390	msg	1	58	/WAZAHELP.MSG@9228	敵の力を精神面から押さえこみ、弱体化させてしまう魔法です。	
391	msg	1	58	/WAZAHELP.MSG@9288	敵のスタミナをうばい、行動に制約をもたせてしまう魔法です。	
392	msg	1	48	/WAZAHELP.MSG@9348	味方１人の攻撃力を有効に引き出すための魔法です。	
393	msg	1	62	/WAZAHELP.MSG@9400	味方１人に対して、機敏に行動できるようはたらきかける魔法です。	
394	msg	1	58	/WAZAHELP.MSG@9476	魔法によるダメージのほとんどをふせぎきってしまう魔法です。	
395	msg	1	52	/WAZAHELP.MSG@9536	打撃によるダメージをやわらげることのできる魔法です。	
396	msg	1	76	/WAZAHELP.MSG@9592	大地にはたらきかけ、一定のエリアを回復効果のある地形に変えてしまう魔法です。	
397	msg	1	66	/WAZAHELP.MSG@9672	一時的にその者がいる空間を封印し、いっさいの行動をうばう魔法です。	
398	msg	1	121	/YD00.ADV@44	各所におかれたスイッチで、地面を上下させて進むしかけのようです。\nどのスイッチがどんなはたらきをするかを見きわめましょう。	
399	msg	1	82	/YG00.ADV@44	もう後もどりはできません。装備を確認するなどして、来たるべき戦いにそなえましょう。	
400	msg	1	67	/YR00.ADV@44	もう引き返すことはできません。\nひたすら、まっすぐ進めばよいのです。	
401	msg	1	83	/YW00.ADV@44	深い深い森のようです。\nまるであなた方をさそうかのように、南に道がつづいていますね。	
402	msg	1	63	/YW20.ADV@44	まどわされないで。\n道はひとつ、まわりをよく見回してご覧なさい。	
