#번호	종류	자리수	예산	예시위치	JP	KO
346	data	1	15	/1_SRPG.BIN@569240	ﾌｧﾝﾀｽﾞｨｰ	
347	data	1	15	/1_SRPG.BIN@569280	ﾊﾞﾄﾗｺｽ	
348	data	1	15	/1_SRPG.BIN@569320	ｾﾞｰﾚ	
349	data	1	15	/1_SRPG.BIN@569360	ﾌｪｰﾀﾞ	
350	data	1	15	/1_SRPG.BIN@569400	ﾄﾞﾐﾅ	
351	data	1	15	/1_SRPG.BIN@569440	ｵｰﾃｨｳﾑ	
352	data	1	15	/1_SRPG.BIN@569480	ﾊﾞｴﾆﾃﾝﾃｨｱ	
353	data	1	15	/1_SRPG.BIN@569520	ｻﾝｸﾃｨｵ	
354	data	1	15	/1_SRPG.BIN@569560	ﾊﾞｯｼｵｰ	
355	data	1	15	/1_SRPG.BIN@569600	ｴｸｽﾌﾞﾅﾃｨｵ	
356	data	1	15	/1_SRPG.BIN@569640	ｷｭｰﾝﾊｲﾄ	
357	data	1	15	/1_SRPG.BIN@569680	ﾍﾞﾙﾌｪｸﾃｨｵ	
358	data	1	15	/1_SRPG.BIN@569720	山賊	
359	data	1	18	/1_SRPG.BIN@569800	海賊	
360	data	1	18	/1_SRPG.BIN@569840	突撃兵	
361	data	1	18	/1_SRPG.BIN@569880	弓兵	
362	data	1	18	/1_SRPG.BIN@569920	奇襲兵	
363	data	1	18	/1_SRPG.BIN@569960	重装兵	
364	data	1	18	/1_SRPG.BIN@570000	邪教兵	
365	data	1	18	/1_SRPG.BIN@570040	魔導兵	
366	data	1	18	/1_SRPG.BIN@570080	ﾊﾞｰｻｰｶｰ	
367	data	1	18	/1_SRPG.BIN@570120	下忍	
368	data	1	18	/1_SRPG.BIN@570160	忍者	
369	data	1	18	/1_SRPG.BIN@570200	上忍	
370	data	1	18	/1_SRPG.BIN@570240	魔導士(雷)	
371	data	1	18	/1_SRPG.BIN@570280	魔導士(炎)	
372	data	1	18	/1_SRPG.BIN@570320	魔導士(地)	
373	data	1	18	/1_SRPG.BIN@570360	魔導士(天)	
374	data	1	3	/1_SRPG.BIN@570396	｢ｼ	
375	data	1	8	/1_SRPG.BIN@570400	壊れる岩	
376	data	1	21	/1_SRPG.BIN@570440	投げれる岩	
377	data	1	16	/1_SRPG.BIN@570720	アヤヒメ	
378	data	1	16	/1_SRPG.BIN@570840	ラーギニ	
379	data	1	16	/1_SRPG.BIN@570880	ラミューレ	
380	data	1	16	/1_SRPG.BIN@570920	ｹﾞﾝﾕｳｻｲ	
381	data	1	16	/1_SRPG.BIN@571000	ﾍﾞﾙｻﾞﾘｵﾝ	
382	data	1	16	/1_SRPG.BIN@571076	ｼ徼｢ロクセリオ	
383	data	1	18	/1_SRPG.BIN@571120	ｱｰｻｰ	
384	data	1	18	/1_SRPG.BIN@571160	ﾑｻｼ	
385	data	1	18	/1_SRPG.BIN@571200	ｴﾘｰｾﾞ	
386	data	1	18	/1_SRPG.BIN@571240	ﾍｸﾀｰ	
387	data	1	16	/1_SRPG.BIN@571320	ｼｼﾏﾙ	
388	data	1	16	/1_SRPG.BIN@571360	ｱｹﾋﾞ	
389	data	1	16	/1_SRPG.BIN@571400	ｸﾛﾔｼｬ	
390	data	1	16	/1_SRPG.BIN@571440	賢者	
391	data	1	16	/1_SRPG.BIN@571480	ｴｳﾞｧﾝ(人)	
392	data	1	16	/1_SRPG.BIN@571520	ｼｬｰﾙ	
393	data	1	16	/1_SRPG.BIN@571560	ﾅｲﾄﾊﾞｰﾄﾞ	
394	data	1	16	/1_SRPG.BIN@571600	女海賊	
395	data	1	16	/1_SRPG.BIN@571640	巨人	
396	data	1	16	/1_SRPG.BIN@571680	ｴｳﾞｧﾝ(竜)	
397	data	1	16	/1_SRPG.BIN@571720	メアリー女王	
398	data	1	16	/1_SRPG.BIN@571760	兵士	
399	data	1	16	/1_SRPG.BIN@571800	ﾄﾞﾗｸﾞｰﾝ兵	
400	data	1	16	/1_SRPG.BIN@571840	村娘メイ	
401	data	1	16	/1_SRPG.BIN@571880	森の妖精	
