#번호	종류	자리수	예산	예시위치	JP	KO
136	msg	1	60	/ITEMHELP.MSG@9240	守りの力を高めることに重点をおかれた戦士用のヘルメットです。	방어력을 높이는 데 중점을 둔 전사용 헬멧입니다.
137	msg	1	58	/ITEMHELP.MSG@9304	軽量の特別せんいで丹念にあみこまれた戦士用ヘルメットです。	가벼운 특수 섬유로 정성껏 엮은 전사용 헬멧입니다.
138	msg	1	74	/ITEMHELP.MSG@9364	かつてこの地にて、旅なかばに命をおとした名もなき戦士のかぶとと思われます。	예전에 이 땅에서 여행 도중 목숨을 잃은 이름 없는 전사의 투구로 보입니다.
139	msg	1	60	/ITEMHELP.MSG@9456	重いよろいを身につけることができない魔法使いのための服です。	무거운 갑옷을 입을 수 없는 마법사를 위한 옷입니다.
140	msg	1	54	/ITEMHELP.MSG@9520	木綿にあつみをもたせて作られた魔法使いのための服です。	무명을 두툼하게 해서 만든 마법사를 위한 옷입니다.
141	msg	1	48	/ITEMHELP.MSG@9576	けものの皮をなめして作られた魔法使い用の服です。	짐승 가죽을 무두질해 만든 마법사용 옷입니다.
142	msg	1	40	/ITEMHELP.MSG@9628	魔法をお使いになる方のための軽装服です。	마법을 쓰는 분을 위한 경장복입니다.
143	msg	1	46	/ITEMHELP.MSG@9672	霊的な力をふうじこめた魔法使いのための服です。	영적인 힘을 봉인한 마법사용 옷입니다.
144	msg	1	64	/ITEMHELP.MSG@9720	魔法をお使いになる方の知性をいっそう高めるはたらきをもつ服です。	마법을 쓰는 분의 지성을 한층 높여 주는 옷입니다.
145	msg	1	62	/ITEMHELP.MSG@9788	魔法をお使いになる方のための軽装服に魔力を封じこめたものです。	마법을 쓰는 분을 위한 경장복에 마력을 봉인한 것입니다.
146	msg	1	58	/ITEMHELP.MSG@9852	旅をする女性向けに、防具としてのはたらきをもたせた服です。	여행하는 여성을 위해 방어구 기능을 갖춘 옷입니다.
147	msg	1	54	/ITEMHELP.MSG@9912	見た目にこだわる女性のためにデザインされた旅装束です。	외모에 신경 쓰는 여성을 위해 디자인된 여행복입니다.
148	msg	1	70	/ITEMHELP.MSG@9968	ありきたりの服装ではあきたらないという女性のためのきらびやかな服です。	평범한 옷으로는 만족 못 하는 여성을 위한 화려한 옷입니다.
149	msg	1	62	/ITEMHELP.MSG@10040	小さなリングを丹念につなぎ合わせてつくった戦士用のよろいです。	작은 고리를 정성껏 이어 만든 전사용 갑옷입니다.
150	msg	1	76	/ITEMHELP.MSG@10104	魚のウロコの形をした金属片で防具としての効果を高めた戦士のためのよろいです。	물고기 비늘 모양의 금속 조각으로 방어력을 높인 전사용 갑옷입니다.
151	msg	1	48	/ITEMHELP.MSG@10184	板状の金属で守りの力を高めた戦士用のよろいです。	금속판으로 방어력을 높인 전사용 갑옷입니다.
152	msg	1	62	/ITEMHELP.MSG@10236	なめし皮の上に鉄のバンドをはりつけて守りを強化したよろいです。	무두질한 가죽 위에 쇠 띠를 붙여 방어를 강화한 갑옷입니다.
153	msg	1	62	/ITEMHELP.MSG@10300	各部の補強にドラゴンのウロコが用いられている戦士用よろいです。	곳곳의 보강에 드래곤 비늘을 쓴 전사용 갑옷입니다.
154	msg	1	52	/ITEMHELP.MSG@10364	ナイトの身をかためる防具として風格のあるよろいです。	기사의 몸을 지키는 품격 있는 갑옷입니다.
155	msg	1	48	/ITEMHELP.MSG@10420	魔法の攻撃に対する効果を高めた戦士用よろいです。	마법 공격에 대한 효과를 높인 전사용 갑옷입니다.
156	msg	1	72	/ITEMHELP.MSG@10472	大地の精霊アースの力を受け、魔法に対する力をより高めた戦士用よろいです。	대지의 정령 어스의 힘을 받아 마법에 대한 힘을 높인 전사용 갑옷입니다.
157	msg	1	54	/ITEMHELP.MSG@10548	僧侶のための服です。防具としての効果は少ないようです。	승려용 옷입니다. 방어구로서의 효과는 적은 듯합니다.
158	msg	1	64	/ITEMHELP.MSG@10604	祝典などで着用する紫色の法衣です。僧侶の方のみお使いになれます。	축전 등에서 입는 보라색 법의입니다. 승려만 쓸 수 있습니다.
159	msg	1	76	/ITEMHELP.MSG@10672	魔法に対する守りの効果を高めた法衣で、暗黒の力をも打ち消すと言われています。	마법에 대한 방어 효과를 높인 법의로, 암흑의 힘도 없앤다고 합니다.
160	msg	1	56	/ITEMHELP.MSG@10752	特別な者にのみその着用がゆるされるという聖なる法衣です。	특별한 자만 입을 수 있다는 성스러운 법의입니다.
161	msg	1	56	/ITEMHELP.MSG@10824	武器をもたない方の手にはめて利き手を守るための防具です。	빈손에 끼어 주로 쓰는 손을 보호하는 방어구입니다.
162	msg	1	76	/ITEMHELP.MSG@10884	なめした皮を用いているため、ふつうのグローブよりは効果を期待できるでしょう。	무두질한 가죽을 써서 보통 장갑보다는 효과를 기대할 수 있을 겁니다.
163	msg	1	58	/ITEMHELP.MSG@10964	金属片を指の動きに対応できるようはり合わせたグローブです。	금속 조각을 손가락 움직임에 맞게 붙인 장갑입니다.
164	msg	1	70	/ITEMHELP.MSG@11024	こぶしにはめて用いる防具ですが、同時に武器としての効果も期待できます。	주먹에 끼는 방어구지만 동시에 무기로서의 효과도 기대할 수 있습니다.
165	msg	1	40	/ITEMHELP.MSG@11096	暗黒の力を打ちくだく聖なるグローブです。	암흑의 힘을 깨는 성스러운 장갑입니다.
166	msg	1	78	/ITEMHELP.MSG@11140	武をきわめた者は、このグローブの中に妖しくかがやく星を見出すと言われています。	무를 극한 자는 이 장갑 속에서 요사스레 빛나는 별을 본다고 합니다.
167	msg	1	60	/ITEMHELP.MSG@11220	木製のシールドです。防具としての効果はあまり期待できません。	나무 방패입니다. 방어구로서의 효과는 별로 기대할 수 없습니다.
168	msg	1	72	/ITEMHELP.MSG@11284	戦闘用に作られたシールドで、あつかいやすさに重点がおかれているようです。	전투용으로 만든 방패로, 다루기 쉬운 데 중점을 둔 듯합니다.
169	msg	1	74	/ITEMHELP.MSG@11360	円形につくられたシールドです。敵の武器を受け流す守りに向いているようです。	둥근 방패입니다. 적의 무기를 흘려 내는 방어에 알맞은 듯합니다.
170	msg	1	50	/ITEMHELP.MSG@11436	魔をはらう性質をもつという銀を用いたシールドです。	마를 쫓는다는 은으로 만든 방패입니다.
171	msg	1	42	/ITEMHELP.MSG@11488	全身を守るのにてきした大型のシールドです。	온몸을 지키기에 알맞은 대형 방패입니다.
172	msg	1	42	/ITEMHELP.MSG@11532	暗黒の力をよせつけない聖なるシールドです。	암흑의 힘을 막는 성스러운 방패입니다.
173	msg	1	76	/ITEMHELP.MSG@11576	防具としての効果の高いシールドですが、同時に邪悪な気もやどっているようです。	방어 효과가 높은 방패지만 동시에 사악한 기운도 깃든 듯합니다.
174	msg	1	76	/ITEMHELP.MSG@11656	魔にみいられたシールドです。魔法に対する力をほとんどうばいとってしまいます。	마에 홀린 방패입니다. 마법에 대한 힘을 거의 빼앗아 버립니다.
175	msg	1	50	/ITEMHELP.MSG@11736	火に対しての守りを高めることのできるシールドです。	불에 대한 방어를 높일 수 있는 방패입니다.
176	msg	1	72	/ITEMHELP.MSG@11788	特に水に対しての守りを高めたいなら、このシールドを用いるといいでしょう。	특히 물에 대한 방어를 높이고 싶다면 이 방패를 쓰면 좋을 겁니다.
177	msg	1	46	/ITEMHELP.MSG@11864	雷に対して特にその効果をあらわすシールドです。	번개에 대해 특히 효과를 보이는 방패입니다.
178	msg	1	64	/ITEMHELP.MSG@11912	精神面にはたらきかけ霊的な攻撃に対して効果を発するシールドです。	정신에 작용해 영적인 공격에 효과를 내는 방패입니다.
179	msg	1	96	/KEYHELP.MAT@67	ｼ（方向）　　　　　　　　　　　　　　　［１／７］\n　カーソルの移動、攻撃方向の指示に使用します。	ｼ（방향）　　　　　　　　　　　　　　　［１／７］\n　커서 이동, 공격 방향 지시에 사용합니다.
180	msg	1	299	/KEYHELP.MAT@164	（決定）　　　　　　　　　　　　　　　［２／７］\n　移動キャラクタの決定、行動の決定に使用します。\n　カーソルが次のポイントにあるときは、\n　特殊な動作をします。\n　　１）プレイヤーキャラクター上\n　　　　　－－－プレイヤーの行動指示\n　　２）モンスターキャラクター上\n　　　　　－－－モンスターの情報表示	（결정）　　　　　　　　　　　　　　　［２／７］\n　이동 캐릭터 결정, 행동 결정에 사용합니다.\n　커서가 다음 위치에 있을 때는\n　특수한 동작을 합니다.\n　　１）플레이어 캐릭터 위\n　　　　　－－－플레이어의 행동 지시\n　　２）몬스터 캐릭터 위\n　　　　　－－－몬스터의 정보 표시
181	msg	1	145	/KEYHELP.MAT@464	（キャンセル）　　　　　　　　　　　　［３／７］\n　行動指示、情報表示のキャンセルをします。\n　何もしていなければ、システムメニューに\n　入ります。	（취소）　　　　　　　　　　　　　　　［３／７］\n　행동 지시, 정보 표시를 취소합니다.\n　아무것도 하지 않았다면 시스템 메뉴로\n　들어갑니다.
182	msg	2	215	/KEYHELP.MAT@612	（上視点切替）　　　　　　　　　　　　［４／７］\n　真上からの視点に切替えます。\n　画面内のキャラクターのＨＰ／ＭＰを表示します。\n（横視点切替）\n　横からの視点に切替えます。\n　グリットが表示され、地形が確認出来ます。	（위시점전환）　　　　　　　　　　　　［４／７］\n　바로 위 시점으로 바꿉니다.\n　화면 속 캐릭터의 ＨＰ／ＭＰ를 표시합니다.\n（옆시점전환）\n　옆 시점으로 바꿉니다.\n　그리드가 표시되어 지형을 볼 수 있습니다.
183	msg	1	153	/KEYHELP.MAT@828	（順送り選択）　　　　　　　　　　　　［５／７］\n（逆送り選択）\n　未行動キャラクタにカーソルを自動で合せます。\n　押す度に次のキャラクタに切り替わります。	（다음 선택）　　　　　　　　　　　　 ［５／７］\n（이전 선택）\n　미행동 캐릭터에 커서를 자동으로 맞춥니다.\n　누를 때마다 다음 캐릭터로 바뀝니다.
184	msg	1	224	/KEYHELP.MAT@984	（水平視点切替）　　　　　　　　　　　［６／７］\n　水平方向からの視点に切替わります。\n　この視点では、バトルに関する操作は出来ません。\n　方向キー（左右）　－－　左右に回転します。\n　方向キー（上下）　－－　上下に移動します。	（수평시점전환）　　　　　　　　　　　［６／７］\n　수평 방향에서 보는 시점으로 바뀝니다.\n　이 시점에서는 전투 조작을 할 수 없습니다.\n　방향키（좌우）　－－　좌우로 회전합니다.\n　방향키（상하）　－－　상하로 이동합니다.
185	msg	1	222	/KEYHELP.MAT@1212	（特殊機能）　　　　　　　　　　　　　［７／７］\n　他のキャラクタを追いかけたい場合に使用します。\n　未行動キャラクタにカーソルを合わせ、\n　特殊機能ボタンを押すと直前に移動した\n　キャラクタに最も近づくポイントへ移動します。	（특수기능）　　　　　　　　　　　　　［７／７］\n　다른 캐릭터를 뒤쫓고 싶을 때 사용합니다.\n　미행동 캐릭터에 커서를 맞추고\n　특수기능 버튼을 누르면 직전에 이동한\n　캐릭터에 가장 가까운 위치로 이동합니다.
186	msg	1	78	/KEYHELP.MAT@1467	h（方向）　　　　　　　　　　　　　　　［１／７］\n　キャラクタを移動させます。	h（방향）　　　　　　　　　　　　　　　［１／７］\n　캐릭터를 이동시킵니다.
187	msg	1	110	/KEYHELP.MAT@1548	（決定）　　　　　　　　　　　　　　　［２／７］\n　メッセージ送りに使用します。\n　歩いている間は機能しません。	（결정）　　　　　　　　　　　　　　　［２／７］\n　메시지를 넘깁니다.\n　걷는 동안에는 작동하지 않습니다.
188	msg	1	79	/KEYHELP.MAT@1660	（キャンセル）　　　　　　　　　　　　［３／７］\n　システムメニューに入ります。	（취소）　　　　　　　　　　　　　　　［３／７］\n　시스템 메뉴로 들어갑니다.
189	msg	1	112	/KEYHELP.MAT@1956	（順送り選択）　　　　　　　　　　　　［５／７］\n（逆送り選択）\n　仲間になっている他のメンバーとチェンジします。	（다음 선택）　　　　　　　　　　　　 ［５／７］\n（이전 선택）\n　동료가 된 다른 멤버와 교체합니다.
190	msg	1	77	/KEYHELP.MAT@2072	（水平視点切替）　　　　　　　　　　　［６／７］\n　ワールドでは使用しません。	（수평시점전환）　　　　　　　　　　　［６／７］\n　월드에서는 쓰지 않습니다.
191	msg	1	135	/KEYHELP.MAT@2152	（特殊機能）　　　　　　　　　　　　　［７／７］\n　飛行モードに移ります。\n　シナリオで、アイテムを手に入れていないと\n　使用できません。	（특수기능）　　　　　　　　　　　　　［７／７］\n　비행 모드로 바뀝니다.\n　시나리오에서 아이템을 얻지 않았다면\n　사용할 수 없습니다.
192	msg	1	81	/KEYHELP.MAT@2310	\nпi方向）　　　　　　　　　　　　　　　［１／５］\n　コマンドの選択を行ないます。	\nпi방향）　　　　　　　　　　　　　　　［１／５］\n　커맨드를 선택합니다.
193	msg	1	79	/KEYHELP.MAT@2392	（決定）　　　　　　　　　　　　　　　［２／５］\n　コマンドの決定を行ないます。	（결정）　　　　　　　　　　　　　　　［２／５］\n　커맨드를 결정합니다.
194	msg	1	106	/KEYHELP.MAT@2472	（キャンセル）　　　　　　　　　　　　［３／５］\n　メニューをぬけたり、キャンセルするために\n　使用します。	（취소）　　　　　　　　　　　　　　　［３／５］\n　메뉴에서 빠져나오거나 취소할 때\n　사용합니다.
195	msg	1	110	/KEYHELP.MAT@2580	（特殊機能）　　　　　　　　　　　　　［４／５］\n　アイテムメニュー中で、アイテムを\n　整理することができます。	（특수기능）　　　　　　　　　　　　　［４／５］\n　아이템 메뉴에서 아이템을\n　정리할 수 있습니다.
196	msg	2	48	/KEYHELP.MAT@2692	他のキーは使用しません。　　　　　　　［５／５］	다른 키는 사용하지 않습니다.　　　　　［５／５］
197	msg	1	155	/KEYHELP.MAT@2767	､（方向）　　　　　　　　　　　　　　　［１／５］\n　移動方向を指示します。\n　　上　－－－前進します。\n　　左右－－－旋回します。\n　　下　－－－後進します。	､（방향）　　　　　　　　　　　　　　　［１／５］\n　이동 방향을 지시합니다.\n　　위　－－－전진합니다.\n　　좌우－－－선회합니다.\n　　아래－－－후진합니다.
198	msg	1	102	/KEYHELP.MAT@2924	（決定）（Ａ）（Ｂ）（Ｃ）　　　　　　［２／５］\n　着地します。ただし、着地できない\n　場所があります。	（결정）（Ａ）（Ｂ）（Ｃ）　　　　　　［２／５］\n　착지합니다. 단, 착지할 수 없는\n　장소가 있습니다.
199	msg	1	97	/KEYHELP.MAT@3028	（水平視点切替）　　　　　　　　　　　［３／５］\n　画面左下の全体マップをオープンクローズします。	（수평시점전환）　　　　　　　　　　　［３／５］\n　화면 왼쪽 아래의 전체 지도를 열고 닫습니다.
200	msg	1	106	/KEYHELP.MAT@3128	（上視点切替）　　　　　　　　　　　　［４／５］\n（横視点切替）\n　バーチャル視点を３種類の中から選べます。	（위시점전환）　　　　　　　　　　　　［４／５］\n（옆시점전환）\n　가상 시점을 3종류 중에서 고릅니다.
201	msg	1	81	/LB10.ADV@44	敵の戦力は圧倒的です。\nくやしいでしょうが、北へ戦線を後退させるのが良策でしょう。	적의 전력은 압도적입니다.\n분하겠지만 북쪽으로 전선을 물리는 것이 좋겠습니다.
202	msg	1	93	/LB2B.ADV@44	邪悪な野心家を止められるのはあなた方だけです。\nこの戦いがあなた方の旅に終止符をうつでしょう。	사악한 야심가를 막을 이는 여러분뿐입니다.\n이 싸움으로 여러분의 여행은 끝을 맺을 겁니다.
203	msg	1	95	/MI00.ADV@48	西の方に深いジャングルが広がっています。\nあなた方がさがしている人物はそちらへ向かったようです。	서쪽에 깊은 정글이 펼쳐져 있습니다.\n여러분이 찾는 인물은 그쪽으로 간 듯합니다.
204	msg	1	66	/MI10.ADV@44	宝さがしも大切でしょうが、他にも見ておくべきものがあると思います。	보물찾기도 중요하겠지만 그 밖에도 봐 둬야 할 것이 있을 겁니다.
205	msg	1	58	/MI20.ADV@44	大陸へもどるためにも、船を占拠している敵を一掃しましょう。	대륙으로 돌아가려면 배를 점거한 적을 소탕합시다.
206	msg	1	73	/MI30.ADV@44	海賊退治が目的なら、迷う必要もないでしょう。\n目の前の敵をたたくのみです。	해적 퇴치가 목적이라면 망설일 필요 없겠지요.\n눈앞의 적을 칠 뿐입니다.
207	msg	1	101	/MIDY.ADV@388	幽玄の森のある一点を中心に、悪しき気がひときわ強まっているようです。\n急いで行動を起こすべきでしょう。	유현의 숲의 한 지점을 중심으로 사악한 기운이 한층 강해지고 있습니다.\n서둘러 행동해야 할 겁니다.
208	msg	1	77	/MN00.ADV@140	ここは、さびれた小さな村ですね。\n村の人の話に耳をかたむけてみてはどうですか？	여기는 쓸쓸하고 작은 마을이군요.\n마을 사람들 이야기에 귀 기울여 보면 어때요?
209	msg	1	83	/MO00.ADV@140	船乗りが多く集まる町ですね。\n酒場に行けば、何かおもしろい話が聞けるかもしれません。	뱃사람이 많이 모이는 마을이군요.\n술집에 가면 재미있는 얘기를 들을지도 모릅니다.
210	msg	1	103	/QB00.ADV@140	ナイトバードと連絡がとれないようですね。\nしばらく各地を回ってから、またもどってきてはいかがでしょうか？	나이트버드와 연락이 닿지 않는 모양이군요.\n잠시 각지를 돌아본 뒤 다시 와 보면 어떨까요?
211	msg	1	111	/QH00.ADV@144	賢者に教えられた作動キーなら、東の道にあります。\nジャマな岩をこわすことができれば、そこへたどり着けるでしょう。	현자가 알려 준 작동 키라면 동쪽 길에 있습니다.\n방해되는 바위를 부술 수 있다면 그곳에 닿을 수 있을 겁니다.
212	msg	1	79	/QH00.ADV@256	城にいたる道が通じたようです。\n西の道から、さらにどうくつの奥を目指しましょう。	성으로 가는 길이 뚫린 듯합니다.\n서쪽 길로 동굴 더 안쪽을 목표로 합시다.
213	msg	2	97	/QH00.ADV@336	もう、ここを通って城へ行く必要はないはずです。\nそれとも、城を任せている宰相に信頼がおけませんか？	이제 이곳을 지나 성에 갈 필요는 없을 겁니다.\n아니면 성을 맡긴 재상을 믿을 수 없나요?
214	msg	1	91	/QH10.ADV@52	どうやらクモのようなモンスターが扉を守っているようです。\nまずは、この敵を倒すべきでしょう。	아무래도 거미 같은 몬스터가 문을 지키는 듯합니다.\n우선 이 적을 쓰러뜨려야겠지요.
215	msg	1	87	/QH10.ADV@144	扉を守っていたモンスターは倒したのでしょう？\n城へいたるまでの障害は、もうないようです。	문을 지키던 몬스터는 쓰러뜨렸지요?\n성까지 가는 길에 이제 장애는 없는 듯합니다.
216	msg	1	72	/QH30.ADV@44	南へぬけた所にある町へ向かうなら、敵の包囲網を突破するしかないでしょう。	남쪽 마을로 가려면 적의 포위망을 돌파할 수밖에 없습니다.
217	msg	1	105	/QH3B.ADV@44	敵もナイトバードをさがしているようですね。\n彼とぶじに接触をとるためには、障害を取り除くしかないでしょう。	적도 나이트버드를 찾고 있는 모양이군요.\n그와 무사히 접촉하려면 장애물을 없앨 수밖에 없겠지요.
218	msg	1	63	/QLND.ADV@64	クィーンズノーズを登り、\n雲海の賢者に助言をもとめるのでしょう？	퀸즈노즈에 올라\n운해의 현자에게 조언을 구하는 거지요?
219	msg	2	106	/QLND.ADV@456	ゲンユウサイを追って、この国の東部にある幽玄の森へ向かうのでしょう？上空から森に降りる方法を考えましょう。	겐유사이를 쫓아 이 나라 동부의 유현의 숲으로 가는 거지요? 하늘에서 숲으로 내려갈 방법을 생각해 봅시다.
220	msg	1	84	/QN10.ADV@44	まずは、雲海の賢者に会うことです。急な坂道ですが、ひたすら北へと登り進んでください。	우선 운해의 현자를 만나야 합니다. 가파른 비탈길이지만 오로지 북쪽으로 올라가세요.
221	msg	1	52	/QP00.ADV@48	城の１階へ向かうなら、北の通路の奥に階段があります。	성 1층으로 가려면 북쪽 통로 안쪽에 계단이 있습니다.
222	msg	1	79	/QP00.ADV@104	資材搬入用の扉を開けるには、根気が必要です。\nとにかく何度も挑戦してみましょう。	자재 반입용 문을 열려면 끈기가 필요합니다.\n아무튼 몇 번이고 도전해 봅시다.
223	msg	1	99	/QP0B.ADV@44	この階にナイトバードのすがたは見られないようです。\n東にある階段を使って上の階をさがしてみましょう。	이 층에는 나이트버드가 없는 듯합니다.\n동쪽 계단으로 위층을 찾아봅시다.
224	msg	1	90	/QP0C.ADV@44	急がないと毒におかされてしまいます。階段は北にしかないので、のんびりとはしていられません。	서두르지 않으면 독에 당하고 맙니다. 계단은 북쪽에만 있으니 느긋하게 있을 수 없습니다.
225	msg	1	87	/QP1B.ADV@44	こう敵の数が多くては脱出もままならないでしょう。\nまずは敵の全滅に力をかたむけましょう。	이렇게 적이 많아서는 탈출도 쉽지 않겠지요.\n우선 적을 전멸시키는 데 힘을 쏟읍시다.
226	msg	1	72	/QP1C.ADV@44	目指すゲンユウサイはこの上の階です。東のはしにある階段を目指しましょう。	노리는 겐유사이는 이 위층에 있습니다. 동쪽 끝의 계단을 목표로 합시다.
227	msg	1	109	/QP2C.ADV@44	ゲンユウサイと、幹部の中でも実力ナンバー１といわれるジュウザ。\nこの２人を倒さずして勝利は得られないでしょう。	겐유사이와, 간부 중에서도 실력 1위라는 쥬자.\n이 둘을 쓰러뜨리지 않고는 승리할 수 없을 겁니다.
228	msg	1	85	/QW00.ADV@44	あなた方がさがしもとめてきた敵が、いま目の前にいます。\nおそれずに立ち向かいましょう。	여러분이 찾아 헤매던 적이\n지금 눈앞에 있습니다.\n두려워 말고 맞서 싸웁시다.
229	msg	1	82	/QW10.ADV@44	道ぞいに北へ進めば、森を出られます。グズグズしていると、敵に囲まれてしまいますよ。	길을 따라 북쪽으로 가면 숲을 나갈 수 있습니다. 꾸물거리면 적에게 포위당합니다.
230	msg	1	106	/QW20.ADV@44	あなた方に与えられた道はひとつしかありません。\nいかな強敵であろうと、\n全力でぶつかっていくしかないのです。	여러분에게 주어진 길은 하나뿐입니다.\n아무리 강한 적이라도\n전력으로 부딪칠 수밖에 없습니다.
231	msg	3	105	/RI00.ADV@48	魔法のアイテムをさがしているのでしょう？\nそれなら、自分の足ですみずみまで歩き回ってみるのが一番でしょう。	마법 아이템을 찾고 있는 거지요?\n그렇다면 직접 발로 구석구석 돌아다녀 보는 게 제일일 겁니다.
232	msg	3	79	/RI00.ADV@156	魔法のアイテムはもう見つけたのでしょう？\nもう、ここを調べる必要はないでしょう。	마법 아이템은 이미 찾았지요?\n이제 여기를 조사할 필요는 없을 겁니다.
233	msg	1	85	/RI10.ADV@44	敵の１人は、ゲンユウサイの幹部のようです。\nまさか、放っておくつもりではないでしょう？	적 중 하나는 겐유사이의 간부인 듯합니다.\n설마 내버려 둘 생각은 아니겠지요?
234	msg	3	93	/RT00.ADV@48	ゴースト系の敵には通常攻撃がきかないので注意が必要です。\n一気に進んでしまうのがよいでしょう。	고스트 계열에는 일반 공격이 통하지 않으니 주의하세요.\n단숨에 나아가는 게 좋겠지요.
235	msg	3	105	/RT00.ADV@144	ゴースト系の敵には通常攻撃がきかないので注意が必要です。\nそもそも、今ここを回る必要性があるのでしょうか？	고스트 계열에는 일반 공격이 통하지 않으니 주의하세요.\n애초에 지금 여기를 돌 필요가 있을까요?
236	msg	1	70	/RT30.ADV@48	だれも、いないようですね。\n戻りますか？\nそれとも、もう少し調べますか？	아무도 없는 듯하군요.\n돌아갈까요?\n아니면 좀 더 조사할까요?
237	msg	1	52	/RT30.ADV@120	だれも、いないようですね。さあ、地上に戻りましょう。	아무도 없는 듯하군요. 자, 지상으로 돌아갑시다.
238	msg	1	285	/STATHELP.MAT@60	　　　　　　　　　　　　　　　　　　　［１／７］\nＬｖ（レベル）\n　キャラクタの強さを表わす数値で、Ｅｘｐが\n　一定の数値を越えるとレベルアップします。\nＥｘｐ（経験値）\n　モンスターを倒すことで、お金と経験値を得る\n　ことができます。表示上は\n　現在値／レベルアップする値　と表示されます。	　　　　　　　　　　　　　　　　　　　［１／７］\nＬｖ（레벨）\n　캐릭터의 강함을 나타내는 수치로, Ｅｘｐ가\n　일정 수치를 넘으면 레벨 업합니다.\nＥｘｐ（경험치）\n　몬스터를 쓰러뜨리면 돈과 경험치를 얻을\n　수 있습니다. 화면에는\n　현재값／레벨 업 값　으로 표시됩니다.
239	msg	1	314	/STATHELP.MAT@348	　　　　　　　　　　　　　　　　　　　［２／７］\nＨｐ（ヒットポイント）\n　体力値を表わします。\n　０になると、行動不能になり画面から消えますが、\n　ワールドマップにもどると復活します。\nＭｐ（マジックポイント）\n　魔法力を表わします。\n　魔法を使うごとに消費し、魔法の必要Ｍｐに\n　足らなくなると魔法が使えなくなります。	　　　　　　　　　　　　　　　　　　　［２／７］\nＨｐ（히트포인트）\n　체력을 나타냅니다.\n　0이 되면 행동 불능이 되어 화면에서 사라지지만\n　월드맵으로 돌아가면 부활합니다.\nＭｐ（매직포인트）\n　마법력을 나타냅니다.\n　마법을 쓸 때마다 소비하며, 마법의 필요 Ｍｐ에\n　못 미치면 마법을 쓸 수 없게 됩니다.
240	msg	1	338	/STATHELP.MAT@664	ステータス種類（１）　　　　　　　　　［３／７］\n飛－空中に浮いていて、いづな落としや投げで攻撃\n　　されません。また、地系の攻撃技でダメージを\n　　受けません。\n透－透明化しています。打撃系の攻撃を受けません。\n眠－眠らされています。寝ている間は何もできませ\n　　ん。\n恐－恐怖に理性を失っています。相手から逃げまわ\n　　ることしかできません。	상태 종류（１）　　　　　　　　　　　 ［３／７］\n비－공중에 떠 있어 이즈나떨구기나 메치기로\n　　공격받지 않습니다. 또한 땅 계열 공격기로\n　　피해를 받지 않습니다.\n투－투명화 상태입니다. 타격 공격을 받지 않습니다.\n잠－잠들어 있습니다. 자는 동안은 아무것도 할 수\n　　없습니다.\n공－공포로 이성을 잃었습니다. 상대에게서 도망\n　　다니기만 합니다.
241	msg	1	278	/STATHELP.MAT@1004	ステータス種類（２）　　　　　　　　　［４／７］\n凍－凍らされています。溶けるまでは動くこともで\n　　きません。\n痺－マヒさせられています。動くことができません。\n乱－混乱させられています。敵、味方の区別なく攻\n　　撃してくるでしょう。\n操－敵に操られています。味方を攻撃してきます。	상태 종류（２）　　　　　　　　　　　 ［４／７］\n동－얼어 있습니다. 녹을 때까지는 움직일 수도\n　　없습니다.\n마－마비되어 있습니다. 움직일 수 없습니다.\n혼－혼란에 빠져 있습니다. 적과 아군 구별 없이\n　　공격해 올 것입니다.\n조－적에게 조종당해 아군을 공격합니다.
242	msg	1	288	/STATHELP.MAT@1284	ステータス種類（３）　　　　　　　　　［５／７］\n大－自分が大きくなっていて、\n　　攻撃力も高くなっています。\n小－自分が小さくなっていて、\n　　攻撃力も低下しています。\n昇－行動力が上昇していて、移動の範囲が広くなっ\n　　ています。\n低－行動力が低下していて、移動の範囲もせまく\n　　なります。	상태 종류（３）　　　　　　　　　　　 ［５／７］\n대－몸이 커져서\n　　공격력도 높아져 있습니다.\n소－몸이 작아져서\n　　공격력도 낮아져 있습니다.\n승－행동력이 올라가 이동 범위가 넓어져\n　　있습니다.\n저－행동력이 떨어져 이동 범위도 좁아\n　　집니다.
243	msg	1	340	/STATHELP.MAT@1576	パラメータ種類（１）　　　　　　　　　［６／７］\n行動力　－移動と攻撃技で使用する値。ターン毎に\n　　　　　回復します。\n登坂　　－坂を登る能力や水の上などを飛行できる\n　／水上　能力を示します。\n速さ　　－回避率と必殺率に影響を与えます。\n攻撃力　－攻撃技でのダメージ力です。\n防御力　－攻撃技を受けた時のダメージを小さくす\n　　　　　る力です。	파라미터 종류（１）　　　　　　　　　 ［６／７］\n행동력　－이동과 공격기에 쓰는 값. 턴마다\n　　　　　회복됩니다.\n등반　　－비탈을 오르거나 물 위 등을 나는\n　／수상　능력을 나타냅니다.\n속도　　－회피율과 필살률에 영향을 줍니다.\n공격력　－공격기의 피해량입니다.\n방어력　－공격기를 받았을 때 피해를 줄이는\n　　　　　힘입니다.
