#번호	종류	자리수	예산	예시위치	JP	KO
326	ui	1	132	/1_SRPG.BIN@520008	%s1に従うことを命じられた異界の住人“式神”です。\nもっとも当人の自覚はよわいようです。弓をあつかえるほか、魔法の心得もあるようです。	%s1를 따르라는 명을 받은 이계의 주민 “식신”입니다.\n다만 본인의 자각은 약한 듯합니다. 활을 다룰 줄 알고 마법의 소양도 있는 듯합니다.
327	ui	1	163	/1_SRPG.BIN@520144	%s1に従う\n“式神”です。つばさがありますが、空中にうきあがることができるという程度のもので、高くは飛び上がれないようです。\n刀や特殊な術を用いた戦いを得意とします。	%s1를 따르는\n“식신”입니다. 날개가 있지만 공중에 떠오를 수 있는 정도라서 높이 날아오르지는 못하는 듯합니다.\n칼이나 특수한 술법을 쓴 싸움을 잘합니다.
328	ui	1	156	/1_SRPG.BIN@520308	クイーンズノーズに住む“雲海の賢者”です。\n鈍重なイメージそのままに、つねにゆったりと行動しています。\n武器をきらうかわりに各種の魔法が使いこなせるようです。	퀸즈노즈에 사는 “운해의 현자”입니다.\n둔중한 이미지 그대로 늘 느긋하게 행동합니다.\n무기를 싫어하는 대신 각종 마법을 능숙하게 다루는 듯합니다.
329	ui	1	167	/1_SRPG.BIN@520468	ドラグーン国王の近衛部隊“竜騎士団”の若き騎士です。\nドラゴンのすがたに変わることができる“竜変化”という特殊能力をそなえており、戦場ではその力を余す所なく発揮します。	드래군 국왕의 근위부대 “용기사단”의 젊은 기사입니다.\n드래곤의 모습으로 변하는 “용변화”라는 특수 능력을 갖추고 있어, 전장에서 그 힘을 유감없이 발휘합니다.
330	ui	1	131	/1_SRPG.BIN@520636	魔法書に見受けられる“伝説の魔導士”ではとのウワサが高い魔法使いです。\nその真偽はともかく、たしかに絶大な魔力を有しているようです。	마법서에 나오는 “전설의 마도사”가 아니냐는 소문이 도는 마법사입니다.\n진위야 어떻든 확실히 절대적인 마력을 지닌 듯합니다.
331	ui	1	151	/1_SRPG.BIN@520768	世間をさわがせている“快盗ナイトバード”の正体が彼です。\nその見事な“盗み”のテクニックは、戦場においても、さまざまな方面で威力を発揮することでしょう。	세상을 떠들썩하게 하는 “괴도 나이트버드”의 정체가 바로 그입니다.\n그 멋진 “도둑질” 기술은 전장에서도 여러 방면으로 위력을 발휘할 것입니다.
332	ui	1	173	/1_SRPG.BIN@520920	海賊船“ガルーダ号”の船長をつとめる女海賊です。彼女の過去を知る者はいませんが、貴族の出身ではというウワサもあります。\n戦場では自ら武器をとり、男顔負けの戦いぶりを見せます。	해적선 “가루다호”의 선장인 여해적입니다. 그녀의 과거를 아는 자는 없지만 귀족 출신이라는 소문도 있습니다.\n전장에서는 직접 무기를 들고 남자 못지않은 싸움 솜씨를 보여 줍니다.
333	ui	1	168	/1_SRPG.BIN@521096	ロッサム国にねむる神殿跡で、ずっと番をつづけていた巨人です。\n時の流れに取り残され、いまでは言葉を通わすこともできなくなっています。\n腕っぷしの強さがたのもしい戦士です。	로삼국에 잠든 신전 터에서 줄곧 파수를 서 온 거인입니다.\n시간의 흐름에 뒤처져 이제는 말도 통하지 않게 되었습니다.\n완력이 강한 믿음직한 전사입니다.
334	ui	1	30	/1_SRPG.BIN@521268	あ い う え お　か き く け こ	
335	ui	1	30	/1_SRPG.BIN@521300	さ し す せ そ　た ち つ て と	
336	ui	1	30	/1_SRPG.BIN@521332	な に ぬ ね の　は ひ ふ へ ほ	
337	ui	1	30	/1_SRPG.BIN@521364	ま み む め も　や ゆ よ わ ん	
338	ui	1	30	/1_SRPG.BIN@521396	ら り る れ ろ　が ぎ ぐ げ ご	
339	ui	1	30	/1_SRPG.BIN@521428	ざ じ ず ぜ ぞ　だ ぢ づ で ど	
340	ui	1	30	/1_SRPG.BIN@521460	ば び ぶ べ ぼ　ぁ ぃ ぅ ぇ ぉ	
341	ui	1	30	/1_SRPG.BIN@521492	ゃ ゅ ょ っ ー　ぱ ぴ ぷ ぺ ぽ	
342	ui	1	30	/1_SRPG.BIN@521524	を 　 。 、 Ａ　Ｂ Ｃ Ｄ Ｅ Ｆ	
343	ui	1	30	/1_SRPG.BIN@521556	Ｇ Ｈ Ｉ Ｊ Ｋ　Ｌ Ｍ Ｎ Ｏ Ｐ	
344	ui	1	30	/1_SRPG.BIN@521588	Ｑ Ｒ Ｓ Ｔ Ｕ　Ｖ Ｗ Ｘ Ｙ Ｚ	
345	ui	1	29	/1_SRPG.BIN@521620	　 カタカナ   　もどる   終了	
346	ui	1	30	/1_SRPG.BIN@521652	ア イ ウ エ オ　カ キ ク ケ コ	
347	ui	1	30	/1_SRPG.BIN@521684	サ シ ス セ ソ　タ チ ツ テ ト	
348	ui	1	30	/1_SRPG.BIN@521716	ナ ニ ヌ ネ ノ　ハ ヒ フ ヘ ホ	
349	ui	1	30	/1_SRPG.BIN@521748	マ ミ ム メ モ　ヤ ユ ヨ ワ ン	
350	ui	1	30	/1_SRPG.BIN@521780	ラ リ ル レ ロ　ガ ギ グ ゲ ゴ	
351	ui	1	30	/1_SRPG.BIN@521812	ザ ジ ズ ゼ ゾ　ダ ヂ ヅ デ ド	
352	ui	1	30	/1_SRPG.BIN@521844	バ ビ ブ ベ ボ　ァ ィ ゥ ェ ォ	
353	ui	1	30	/1_SRPG.BIN@521876	ャ ュ ョ ッ ー　パ ピ プ ペ ポ	
354	ui	1	30	/1_SRPG.BIN@521908	ヲ ヴ ？ ！ ・　． ＋ － ＊ ／	
355	ui	1	30	/1_SRPG.BIN@521940	１ ２ ３ ４ ５　６ ７ ８ ９ ０	
356	ui	1	30	/1_SRPG.BIN@521972	一 二 三 四 五　六 七 八 九 十	
357	ui	1	29	/1_SRPG.BIN@522004	　 ひらがな   　もどる   終了	
358	ui	1	6	/1_SRPG.BIN@522100	登坂力	등반력
359	ui	1	4	/1_SRPG.BIN@522144	ＨＰ	
360	ui	1	4	/1_SRPG.BIN@522152	回復	회복
361	ui	1	4	/1_SRPG.BIN@522160	ＭＰ	
362	ui	1	14	/1_SRPG.BIN@522168	ＨＰ・ＭＰ回復	ＨＰ・ＭＰ회복
363	ui	1	5	/1_SRPG.BIN@522184	%回復	%회복
364	ui	1	14	/1_SRPG.BIN@522192	ステータス回復	상태　회복
365	ui	1	8	/1_SRPG.BIN@522208	手投げ弾	수류탄
366	ui	1	5	/1_SRPG.BIN@522220	ﾎﾟｲﾝﾄ	점
367	ui	1	18	/1_SRPG.BIN@522260	いくつ買いますか？	몇　개　살까요?
368	ui	1	18	/1_SRPG.BIN@522280	いくつ売りますか？	몇　개　팔까요?
369	ui	1	25	/1_SRPG.BIN@522300	 <＜>　個<＞>（いま　個）	 <＜>　개<＞>（현재　개）
370	ui	1	6	/1_SRPG.BIN@522376	道具屋	도구점
371	ui	1	6	/1_SRPG.BIN@522384	武器屋	무기점
372	ui	1	6	/1_SRPG.BIN@522392	防具屋	방어구
373	ui	1	6	/1_SRPG.BIN@522400	雑貨屋	잡화점
374	ui	1	10	/1_SRPG.BIN@522408	品物を買う	물건　사기
375	ui	1	10	/1_SRPG.BIN@522420	品物を売る	물건　팔기
376	ui	1	8	/1_SRPG.BIN@522432	店を出る	나가기
377	ui	1	4	/1_SRPG.BIN@522444	はい	네
378	ui	1	6	/1_SRPG.BIN@522452	いいえ	아니오
379	ui	1	12	/1_SRPG.BIN@522460	買いますか？	살까요?
380	ui	1	12	/1_SRPG.BIN@522476	売りますか？	팔까요?
381	ui	1	197	/1_SRPG.BIN@522540	いらっしゃい。\nおや・・・？　あんたらだったのかい？\nそのセツは娘のメイが世話になったね。\nちょうど気がついたところだから、\nちょいと見てってくれないかい？\nほら、メイ！　みなさんが来てくださったよ。%b	어서 오세요.\n어머...? 당신들이었어요?\n그때는 우리 딸 메이가 신세 많이 졌어요.\n마침 정신을 차렸으니\n잠깐 보고 가 주지 않겠어요?\n자, 메이! 여러분이 와 주셨단다.%b
382	ui	1	132	/1_SRPG.BIN@522752	あの・・・メイです。\nこの度は、こんな私のために\nムリをしていただいて、\nもうしワケありませんでした。\nそれで、あの・・・その・・・。%b	저기...메이예요.\n이번에 저 같은 것 때문에\n무리하시게 해서\n정말 죄송했어요.\n그래서 저기...그게...%b
383	ui	1	65	/1_SRPG.BIN@522888	%hこれ、どうしたのメイ！？\nちゃんとみなさんにごアイサツなさい。%b	%h얘, 왜 그러니 메이!?\n여러분께 제대로 인사드려야지.%b
384	ui	1	47	/1_SRPG.BIN@522956	%hあの・・・。\nあ、ありがとうございましたっ！%b	%h저기...\n고, 고마웠습니다!%b
385	ui	1	145	/1_SRPG.BIN@523004	%hこれ、メイ！\n・・・どうしちまったんだろうね、\n顔まっ赤にしてにげちまって。\nそれでね、これは少ないんだけど、\nお礼として受け取ってほしいんだよ。\n	%h얘, 메이!\n...대체 왜 저런담.\n얼굴이 새빨개져서 도망가 버리고.\n그래서 말인데, 얼마 안 되지만\n답례로 받아 주었으면 해요.\n
386	ui	1	84	/1_SRPG.BIN@523152	%c10;10１００００ジェムを受け取った。%c7;8%b%aえ～と、それでどんなご用だったかね？%b	%c10;10１００００젬을 받았다.%c7;8%b%a음, 그래서 무슨 일로 오셨죠?%b
387	ui	1	133	/1_SRPG.BIN@523240	いらっしゃい。\nおや・・・？　あんたらだったのかい？\nそのセツは娘のメイが世話になったね。\nほら、メイ！　みなさんが来てくださったよ。%b	어서 오세요.\n어머...? 당신들이었어요?\n그때는 우리 딸 메이가 신세 많이 졌어요.\n자, 메이! 여러분이 와 주셨단다.%b
388	ui	1	266	/1_SRPG.BIN@523376	あの・・・こんにちは。\nこの間は、お礼も言わずに\nもうしわけありませんでした。%b%aあの、あたし、\n本当にうれしかったんです。\n%s1様・・・ですよね。\nよくウワサを聞くんです。\nあちこちで活躍なさってるって。\nどうか、お体には\nじゅうぶん気をつけてくださいね。\nそれから・・・%b	저기...안녕하세요.\n지난번엔 감사 인사도 못 드리고\n정말 죄송했어요.%b%a저기, 저\n정말 기뻤어요.\n%s1 님...이시죠?\n소문 자주 들어요.\n여기저기서 활약하신다고요.\n부디 몸조심\n하세요.\n그리고...%b
389	ui	1	129	/1_SRPG.BIN@523644	%hほれほれ、メイ！\nこの方たちだって、おいそがしいんだよ。\nいつまで、お引きとめしてんだい。\nえ～と、それでどんなご用だったかね？%b	%h자자, 메이!\n이분들도 바쁘시단다.\n언제까지 붙잡아 둘 거니.\n음, 그래서 무슨 일로 오셨죠?%b
390	ui	1	383	/1_SRPG.BIN@523776	あの・・・こんにちは。\nおいそがしいところ、\nたびたび立ちよっていただいて\nもうしわけありません。\nもう、すっかりよくなりましたので。%b%aそれと・・・\nあの、もしよろしかったら、\nこれを受け取ってください。%b%a母が小さいころに\nもたせてくれたお守りなんですけど、\nあたしより、%s1様・・・\nいえ、みなさんにもってて\nいただいた方がいいと思って・・・。\nどうか、受けとってください。\nそれじゃ！%b%a	저기...안녕하세요.\n바쁘신데\n번번이 들러 주셔서\n정말 죄송해요.\n이제 완전히 나았어요.%b%a그리고...\n저기, 괜찮으시다면\n이걸 받아 주세요.%b%a어릴 때 어머니가\n쥐여 주신 부적인데요,\n저보다는 %s1 님...\n아니, 여러분이 가지고\n계시는 편이 좋을 것 같아서...\n부디 받아 주세요.\n그럼 이만!%b%a
391	ui	1	36	/1_SRPG.BIN@524160	%c10;10「お守り」をもらった。%c7;8%b	%c10;10「부적」을 받았다.%c7;8%b
392	ui	1	67	/1_SRPG.BIN@524200	%hなんだろうね、あの子は！？\nえ～と、それでどんなご用だったかね？%b	%h대체 저 애는 왜 저런담!?\n음, 그래서 무슨 일로 오셨죠?%b
393	ui	1	129	/1_SRPG.BIN@524268	あの・・・こんにちは。\nまた%s1様・・・いえ、みなさんにお会いできて、うれしいです。\n機会がありましたら、またお立ちよりください。%b	저기...안녕하세요.\n또 %s1 님...아니, 여러분을 뵙게 되어 기뻐요.\n기회가 있으면 또 들러 주세요.%b
394	ui	1	247	/1_SRPG.BIN@524400	%hあの子も、あたしの子だねぇ・・・。\nちょいと、どなたが%s1さんなの？\nどうも、うちの娘が\nずいぶんと気に入っちまったもんでね。\nよかったら、ちょくちょくよってっておくれよ。\nおっと、いけない。引きとめちまったね。\nえ～と、それでどんなご用だったかね？%b	%h저 애도 역시 내 딸이네...\n저기, 어느 분이 %s1 씨예요?\n아무래도 우리 딸이\n꽤나 마음에 들어 버린 모양이라서요.\n괜찮으면 자주 좀 들러 줘요.\n어머, 이런. 붙잡아 버렸네요.\n음, 그래서 무슨 일로 오셨죠?%b
395	ui	1	245	/1_SRPG.BIN@524648	いらっしゃい。\nおや・・・？　あんたらだったのかい？\n・・・すまないねえ、娘はこの間からねこんじまってねぇ。\nやまいがうつるといけないんで、娘はよべないよ。\nせっかく娘に会いに来てくれたのに、すまないねぇ。\n%b%hえ～と、それでどんなご用だったかね？%b	어서 오세요.\n어머...? 당신들이었어요?\n...미안해요, 딸이 요전부터 앓아누워서요.\n병이 옮으면 안 되니 딸은 못 불러요.\n모처럼 딸을 보러 와 줬는데 미안해요.\n%b%h음, 그래서 무슨 일로 오셨죠?%b
396	ui	1	4	/1_SRPG.BIN@524896	民家	민가
397	ui	1	4	/1_SRPG.BIN@524904	酒場	술집
398	ui	1	8	/1_SRPG.BIN@524912	話を聞く	이야기
399	ui	1	8	/1_SRPG.BIN@524924	外に出る	나가기
400	ui	1	16	/1_SRPG.BIN@524936	引き受けますか？	맡겠습니까?
401	ui	1	46	/1_SRPG.BIN@524972	そう言わずに、かんがえなおしてくれませんか？%b	그러지 말고 다시 생각해 주지 않겠어요?%b
402	ui	1	42	/1_SRPG.BIN@525020	%c10;10１００００ジェム手にいれた。%c7;8%b	%c10;10１００００젬을 손에 넣었다.%c7;8%b
403	ui	1	32	/1_SRPG.BIN@525096	あんたら、試合に出てみねぇかい？	댁들,시합에　나가　보지　않겠나?
404	ui	1	30	/1_SRPG.BIN@525132	参加者１人と対戦相手を選んで、	참가자　1명과　상대를　골라서,
405	ui	1	32	/1_SRPG.BIN@525164	２０ターン１本勝負をやるだけさ。	20턴　단판　승부를　하는　거야.
406	ui	1	26	/1_SRPG.BIN@525200	対戦ごとに登録料がいるが、	대전마다　등록비가　들지만
407	ui	1	26	/1_SRPG.BIN@525228	勝てば賞金がガッポリだぜ！	이기면　상금이　두둑하지!
408	ui	1	26	/1_SRPG.BIN@525256	どうだい、やってみるかい？	어때,해　보겠나?
409	ui	1	10	/1_SRPG.BIN@525284	説明を聞く	설명　듣기
410	ui	1	8	/1_SRPG.BIN@525296	参加する	참가하기
411	ui	1	24	/1_SRPG.BIN@525308	やるじゃないか、あんた。	제법인데, 당신.
412	ui	1	14	/1_SRPG.BIN@525336	ほら、賞金だ。	자, 상금이다.
413	ui	1	12	/1_SRPG.BIN@525352	受け取りな。	받아　둬.
414	ui	1	26	/1_SRPG.BIN@525368	わっはっは、残念だったな。	와하하,아깝게　됐군.
415	ui	1	32	/1_SRPG.BIN@525396	力つけて、また挑戦してくれよな。	힘을　길러서　또　도전하라고.
416	ui	1	26	/1_SRPG.BIN@525432	おしかったな。時間切れだ。	아깝군.시간　초과다.
417	ui	1	28	/1_SRPG.BIN@525460	こりずに、また来てくれよな。	기죽지　말고　또　오라고.
418	ui	1	20	/1_SRPG.BIN@525492	誰が参加するのかね？	누가　참가하겠나?
419	ui	1	6	/1_SRPG.BIN@525516	ランク	랭크
420	ui	1	8	/1_SRPG.BIN@525524	対戦相手	대전상대
421	ui	1	6	/1_SRPG.BIN@525536	参加金	참가비
422	ui	1	16	/1_SRPG.BIN@525544	これでよいかね？	이걸로　됐나?
423	ui	1	14	/1_SRPG.BIN@525564	金が足りないよ	돈이　모자라.
424	ui	1	24	/1_SRPG.BIN@525580	どいつと対戦するのかね？	누구와　대전하겠나?
425	ui	1	32	/1_SRPG.BIN@525608	ﾗﾝｸ  ﾓﾝｽﾀｰ   ﾚﾍﾞﾙ  ｷｬﾗ数    賞金	랭크    몬스터       Lv    인원
426	ui	1	58	/1_SRPG.BIN@525644	%m1［%m0%s0%m1］%m0\n%s1！\nこの最後のメッセージは・・・！%b	%m1［%m0%s0%m1］%m0\n%s1!\n이 마지막 메시지는...!%b
427	ui	1	88	/1_SRPG.BIN@525704	%m1［%m0%s1%m1］%m0\nああ、ヤツにちがいない。\n川辺ってコトは、\nこの町のすぐ外あたりだな%b	%m1［%m0%s1%m1］%m0\n그래, 그 녀석이 틀림없어.\n강가라는 건\n이 마을 바로 밖이겠군%b
428	ui	1	50	/1_SRPG.BIN@525796	%m1［%m0%s0%m1］%m0\nよし、さっそく行ってみよう！%b	%m1［%m0%s0%m1］%m0\n좋아, 당장 가 보자!%b
429	ui	1	43	/1_SRPG.BIN@525848	%m1［%m0%s0%m1］%m0\n%s1！　これは・・・！%b	%m1［%m0%s0%m1］%m0\n%s1! 이건...!%b
430	ui	1	135	/1_SRPG.BIN@525892	%m1［%m0%s1%m1］%m0\nああ、\nたしかにこれは、\nほうっておけないな。%b%a%m1［%m0%s1%m1］%m0\nそこいらの酒場で、\nウワサ話でも聞いてみるか。%b	%m1［%m0%s1%m1］%m0\n그래,\n확실히 이건\n내버려 둘 수 없겠군.%b%a%m1［%m0%s1%m1］%m0\n근처 술집에서\n소문이라도 들어 볼까.%b
431	ui	1	24	/1_SRPG.BIN@526028	試練の迷宮に入りますか？	시련의　미궁에　갈까?
432	ui	1	93	/1_SRPG.BIN@526064	%m1［%m0%s1%m1］%m0\nさすが、その名に吟われた試練の迷宮だ。\nまだまだ修行が足りないようだな。%b	%m1［%m0%s1%m1］%m0\n과연 그 이름이 자자한 시련의 미궁이군.\n아직 수행이 부족한 모양이야.%b
433	ui	1	137	/1_SRPG.BIN@526160	%m1［%m0%s8%m1］%m0\nどうやら、ここは\n伝説の武闘の町バトラムらしいのう。\n修行をするのなら最適とはいえ、\n先を急ぐなら長居は無用じゃのう。%b	%m1［%m0%s8%m1］%m0\n아무래도 여기는\n전설의 무투 마을 바트람인가 보군.\n수행을 하기엔 최적이라지만\n갈 길이 바쁘면 머물 필요 없겠지.%b
434	ui	1	66	/1_SRPG.BIN@526300	%m1［%m0%s12%m1］%m0\nどうするんだい？\nまた、あの島へ行くのかい？%b	%m1［%m0%s12%m1］%m0\n어쩔 거야?\n또 그 섬에 갈 거야?%b
435	ui	1	20	/1_SRPG.BIN@526368	船に乗り込みますか？	배에　탈까요?
436	ui	1	154	/1_SRPG.BIN@526392	［海賊］\nあねさん・・・\nこの間、船で出られて\nそのまんまでしょうが。%b%a［海賊］\nべつの方法で島へ行って\nかならず船でもどってきてくだせぇ。\nたのんますぜ。%b	［해적］\n누님...\n요전에 배로 나가시고선\n그대로 두고 오셨잖습니까.%b%a［해적］\n다른 방법으로 섬에 가서\n꼭 배로 돌아와 주십쇼.\n부탁합니다요.%b
437	ui	1	7	/1_SRPG.BIN@526572	ﾘｸﾞﾛｰﾄﾞ	
438	ui	1	16	/1_SRPG.BIN@526720	セーブしますか？	세이브할까요?
439	ui	1	282	/1_SRPG.BIN@526776	新しい記録を保存するためには１１５の空き容量が必要です。\nセガサターン本体の保存データ管理画面で他のゲームの記録を消すか、またはカートリッジＲＡＭにコピーして、ゲームを再スタートして下さい。\nＬボタンまたはＲボタンを押しながらリセットボタンを押すと、保存データ管理画面が表示されます。	새 기록을 저장하려면 １１５의 여유 용량이 필요합니다.\n세가새턴 본체의 저장 데이터 관리 화면에서 다른 게임의 기록을 지우거나 카트리지ＲＡＭ에 복사한 뒤 게임을 다시 시작해 주세요.\nＬ버튼 또는 Ｒ버튼을 누른 채 리셋 버튼을 누르면 저장 데이터 관리 화면이 표시됩니다.
440	ui	1	30	/1_SRPG.BIN@527060	セーブします。よろしいですか？	세이브합니다. 괜찮습니까?
441	ui	1	30	/1_SRPG.BIN@527092	ロードします。よろしいですか？	로드합니다. 괜찮습니까?
442	ui	1	70	/1_SRPG.BIN@527124	記録を正しく保存することができませんでした。もう一度やり直して下さい。	기록을　제대로　저장하지　못했습니다.다시　한번　해　주세요.
443	ui	1	48	/1_SRPG.BIN@527196	この記録でゲームをスタートすることはできません。	이　기록으로는　게임을　시작할　수　없습니다.
444	ui	1	36	/1_SRPG.BIN@527248	メニューから出ます。よろしいですか？	메뉴에서　나갑니다.괜찮습니까?
445	ui	1	20	/1_SRPG.BIN@527288	たちは全滅した‥‥‥	　일행은　전멸했다‥
446	ui	1	34	/1_SRPG.BIN@527312	ナイトバードの救出に失敗した‥‥‥	나이트버드　구출에　실패했다‥‥‥
447	ui	1	18	/1_SRPG.BIN@527348	巨人は死んだ‥‥‥	거인은　죽었다‥‥
448	ui	1	105	/1_SRPG.BIN@527368	彼は、\n１２人の仲間になるべき人物だったようです。\n彼がいなくては、\nゲンユウサイ伝承を引き継げませんよ。%b	그는\n12명의 동료가 될 인물이었던 것 같습니다.\n그가 없으면\n겐유사이 전승을 이어갈 수 없어요.%b
449	ui	1	4	/1_SRPG.BIN@527474	ｵａ^	
450	ui	1	22	/1_SRPG.BIN@527480	必要最低人数は　人です	최소　필요　인원　명
451	ui	1	16	/1_SRPG.BIN@527547	よろしいですか？	괜찮습니까?
452	ui	1	20	/1_SRPG.BIN@527576	バトル参加キャラ選択	참가　캐릭터　선택
453	ui	1	3	/1_SRPG.BIN@527597	ｸﾞﾛ	
454	ui	1	24	/1_SRPG.BIN@527728	獲得経験値＆レベルアップ	획득　경험치＆레벨업
455	ui	1	18	/1_SRPG.BIN@527756	ＥＸＰを獲得した！	ＥＸＰ　획득했다!
456	ui	1	14	/1_SRPG.BIN@527776	レベルアップ！	레벨　업!
457	ui	1	26	/1_SRPG.BIN@527812	どこからか、敵があらわれた	어디선가　적이　나타났다
458	ui	1	5	/1_SRPG.BIN@527839	ｫQLND	
459	ui	1	2	/1_SRPG.BIN@528122	Nｷ	
460	ui	1	3	/1_SRPG.BIN@530409	dｳﾈ	
461	ui	1	3	/1_SRPG.BIN@530485	rｳﾈ	
462	ui	1	2	/1_SRPG.BIN@530555	ｪｯ	
463	ui	1	3	/1_SRPG.BIN@530562	ｪｿﾗ	
464	ui	4	1	/1_SRPG.BIN@530639	ﾈ	
465	ui	1	2	/1_SRPG.BIN@530859	ﾍﾀ	
466	ui	1	4	/1_SRPG.BIN@530865	蓑ｿﾗ	
467	ui	1	5	/1_SRPG.BIN@531008	nﾍﾀｪｯ	
468	ui	1	3	/1_SRPG.BIN@531018	ｱﾁﾛ	
469	ui	1	4	/1_SRPG.BIN@531084	nﾍﾀd	
470	ui	1	3	/1_SRPG.BIN@531094	ｴﾉﾞ	
471	ui	1	3	/1_SRPG.BIN@531160	nﾍﾀ	
472	ui	1	2	/1_SRPG.BIN@531171	ﾂﾘ	
473	ui	1	2	/1_SRPG.BIN@531247	ﾉﾘ	
474	ui	1	3	/1_SRPG.BIN@531321	dｴﾉ	
475	ui	1	8	/1_SRPG.BIN@531408	アーサー	아서
476	ui	1	6	/1_SRPG.BIN@531420	ムサシ	무사시
477	ui	1	8	/1_SRPG.BIN@531428	エリーゼ	엘리제
478	ui	1	10	/1_SRPG.BIN@531440	ヘクター卿	헥터　경
479	ui	1	8	/1_SRPG.BIN@531452	マートフ	마토프
480	ui	1	8	/1_SRPG.BIN@531464	シシマル	시시마루
481	ui	1	6	/1_SRPG.BIN@531476	アケビ	아케비
482	ui	1	10	/1_SRPG.BIN@531484	クロヤシャ	쿠로야샤
483	ui	1	8	/1_SRPG.BIN@531496	ウィスコ	위스코
484	ui	1	8	/1_SRPG.BIN@531508	エヴァン	에반
485	ui	1	8	/1_SRPG.BIN@531520	シャール	샤르
486	ui	1	8	/1_SRPG.BIN@531532	アッシュ	애쉬
487	ui	1	8	/1_SRPG.BIN@531544	ディアナ	디아나
488	ui	1	8	/1_SRPG.BIN@531556	ダイガン	다이간
489	ui	1	3	/1_SRPG.BIN@531876	は｢	　｢
490	ui	1	23	/1_SRPG.BIN@531880	｣が使えるようになった！	｣　습득!
491	ui	1	16	/1_SRPG.BIN@531904	技をひらめいた！	기술을　깨쳤다!
492	ui	1	10	/1_SRPG.BIN@531936	行動終了？	행동종료?
493	ui	1	8	/1_SRPG.BIN@531948	  ＹＥＳ	
494	ui	1	6	/1_SRPG.BIN@531960	  ＮＯ	
495	ui	1	4	/1_SRPG.BIN@531996	岩　	바위
496	ui	1	4	/1_SRPG.BIN@532004	敵　	적
497	ui	1	4	/1_SRPG.BIN@532012	味方	아군
498	ui	1	4	/1_SRPG.BIN@532020	ｼｬｰﾙ	
499	ui	1	4	/1_SRPG.BIN@532028	ｱｹﾋﾞ	
500	ui	1	5	/1_SRPG.BIN@532036	ｸﾛﾔｼｬ	
501	ui	1	3	/1_SRPG.BIN@532044	ﾑｻｼ	
502	ui	1	20	/1_SRPG.BIN@532060	決定ボタンで詳細情報	결정　버튼:상세정보
503	ui	1	14	/1_SRPG.BIN@532216	　技名　　射程	　기술명　사정
504	ui	1	4	/1_SRPG.BIN@532256	高さ	높이
505	ui	1	8	/1_SRPG.BIN@532284	歩けない	못　걸음
506	ui	1	6	/1_SRPG.BIN@532296	歩ける	걸음
507	ui	1	16	/1_SRPG.BIN@532304	退却しますか？　	퇴각할까요?
508	ui	1	10	/1_SRPG.BIN@532340	退却　　　	퇴각
509	ui	1	10	/1_SRPG.BIN@532352	ロード　　	로드
510	ui	1	20	/1_SRPG.BIN@532376	行動力が足りない！　	행동력이　부족하다!
511	ui	1	24	/1_SRPG.BIN@532400	天井が邪魔で使えない！　	천장이　막혀　못　쓴다!
512	ui	1	16	/1_SRPG.BIN@532428	ＭＰが足りない！	ＭＰ가　부족해!
513	ui	1	24	/1_SRPG.BIN@532448	休息するまで使えない！　	휴식　전엔　못　쓴다!
514	ui	1	24	/1_SRPG.BIN@532476	２つ同時には使えない！　	2개　동시에　못　쓴다!
515	ui	1	20	/1_SRPG.BIN@532504	ここでは戦えない！　	여기선　못　싸운다!
516	ui	1	20	/1_SRPG.BIN@532528	ＨＰが少なすぎる！　	ＨＰ가　너무　적다!
517	ui	1	4	/1_SRPG.BIN@532552	敵数	적군
518	ui	1	22	/1_SRPG.BIN@532560	ＰＬＡＹＥＲ　　ターン	ＰＬＡＹＥＲ　　턴
519	ui	1	10	/1_SRPG.BIN@532624	ターン終了	턴　종료
520	ui	1	10	/1_SRPG.BIN@532648	相談　　　	상담
521	ui	1	12	/1_SRPG.BIN@532672	ターン終了？	턴　종료?
522	ui	1	12	/1_SRPG.BIN@532688	確認－調べる	확인－조사
523	ui	1	10	/1_SRPG.BIN@532704	確認－話す	확인－대화
524	ui	1	6	/1_SRPG.BIN@532728	スキル	스킬
525	ui	1	8	/1_SRPG.BIN@532764	行動終了	행동종료
526	ui	1	16	/1_SRPG.BIN@532812	餓鬼玉は消失した	아귀옥　소멸
527	ui	1	28	/1_SRPG.BIN@532832	餓鬼玉だ！力を吸い取られる！	아귀옥이다!힘을　빼앗긴다!
528	ui	1	9	/1_SRPG.BIN@532864	この技を｢	이　기술｢
529	ui	1	11	/1_SRPG.BIN@532876	いまの技を｢	방금　기술｢
530	ui	1	11	/1_SRPG.BIN@532892	名づけて、｢	이름하여　｢
531	ui	1	9	/1_SRPG.BIN@532904	いまのを｢	방금　건｢
532	ui	1	15	/1_SRPG.BIN@532916	この技の名前は｢	이　기술명은｢
533	ui	1	9	/1_SRPG.BIN@532932	これを、｢	이걸　｢
534	ui	1	11	/1_SRPG.BIN@532944	いまの技は｢	지금　기술｢
535	ui	1	11	/1_SRPG.BIN@532956	こりゃあ、｢	이건　말야｢
536	ui	1	13	/1_SRPG.BIN@532968	（いまの技は｢	（방금　기술｢
537	ui	1	25	/1_SRPG.BIN@532984	｣と名づけることにしよう！	｣,그렇게　이름　짓자!
538	ui	1	15	/1_SRPG.BIN@533012	｣と名づけるぜ！	｣!이걸로　간다!
